iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9270464653770129,0.3958333432674408,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.44157892651855946,0.4128333330154419,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.39579841028898954,0.4208333492279053,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.3539394202331702,0.4258333146572113,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.2823010858458777,0.43545839190483093,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.1869820546514044,0.4481666684150696,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.16910085931885988,0.45445841550827026,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.08896926600330819,0.4630833864212036,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.10512249132928748,0.4594166874885559,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.09106890372155856,0.45866668224334717,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.07963689639776324,0.4656667113304138,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.1358332255234321,0.4658750891685486,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.04217918418968717,0.4688750207424164,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.07893219283626725,0.46737512946128845,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.07360471037100069,0.4700416326522827,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.11653141467832029,0.46529167890548706,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.06509908804825197,0.47079169750213623,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.07713745611060101,0.47049999237060547,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.02433036559280784,0.48091670870780945,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.03818263368157204,0.4852917194366455,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.028286836483554605,0.4774583578109741,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.008181467928807251,0.48200005292892456,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.04847344545123633,0.4830833673477173,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.046536126304999925,0.48087507486343384,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.019883826966785517,0.48595839738845825,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.030674943698007457,0.486583411693573,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.032195203777519055,0.4869583547115326,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.02731712480454007,0.48649999499320984,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.027766781131504104,0.4875833988189697,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.021502985633560456,0.48608335852622986,24,4,500,1000,45.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
