iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9174671123425165,0.39641672372817993,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4658383596688509,0.42154166102409363,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.4452695843453209,0.4204167127609253,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.295748947498699,0.4360417127609253,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.24657917131359378,0.44112497568130493,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.17153775963621834,0.4569166600704193,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.20329850042859712,0.4530833959579468,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.18234739863934615,0.46033334732055664,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.09801160757585119,0.46512502431869507,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.07505656445088486,0.4622916579246521,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.08834689820650965,0.4675416946411133,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.10254516470013186,0.4621666669845581,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.015434910805197433,0.4780000150203705,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.12860710248545124,0.46529173851013184,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.10233408997495037,0.46283337473869324,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.05391133871550361,0.471458375453949,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.07975939954242979,0.46854162216186523,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.07003077228243153,0.4687916934490204,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.023379398451652378,0.4739583432674408,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.04049008549676122,0.4764167070388794,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.05007271850384617,0.4765416979789734,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.04043296274903696,0.47350001335144043,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.02759096795246781,0.47612500190734863,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.07576326380270378,0.4722500443458557,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.021737589204955537,0.4827083945274353,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.023222552001243457,0.4884166717529297,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.022404679119063076,0.48245835304260254,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.035516173770398986,0.47454166412353516,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.02137054691653854,0.48050010204315186,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.023243526196893072,0.48533332347869873,24,4,500,1000,30.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
