iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9636625448862711,0.38829168677330017,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4310576238979896,0.43258339166641235,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.277704159108301,0.45458340644836426,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2585631942686935,0.4672500491142273,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.25976234146704275,0.4595833420753479,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.14747271446200708,0.47291669249534607,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.1817686879852166,0.4671667218208313,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.10505085318194081,0.47554177045822144,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.07329091773135588,0.48337501287460327,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.10429877605444442,0.4827916622161865,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.06969285277106489,0.48212501406669617,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.11024550125390913,0.4815000295639038,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.09674240864114836,0.48362499475479126,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.10994345785972352,0.4753750264644623,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.07302809300017543,0.47979170083999634,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.06325057318705755,0.47862499952316284,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.05177145640482195,0.48912501335144043,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.0505548290044923,0.48991674184799194,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.02640303355292417,0.49683332443237305,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.026583153613804218,0.4902917146682739,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.05050958737168306,0.4938333034515381,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.035496241898120694,0.49445840716362,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.0066234729019925,0.4988332688808441,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.0572503273045489,0.4897083640098572,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.023698381630917236,0.4964166581630707,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.038699026406296376,0.49512502551078796,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.0352738606549489,0.49120840430259705,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.020122153429838363,0.49787506461143494,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.03942842978722183,0.49104171991348267,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.01593966641667066,0.49695834517478943,24,4,500,1000,15.0,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
