iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7787820026278496,0.44329166412353516,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.3194397985935211,0.4777916669845581,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.27463448684041697,0.4973749816417694,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.22284412841933468,0.49958336353302,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.16341441155721745,0.5074583888053894,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.11741636774968356,0.5270416736602783,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.0808900623039032,0.5264999866485596,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.12869647168554366,0.5313333868980408,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.13064581182940552,0.5228750109672546,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.07928706841388096,0.5350000262260437,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.06975612614769489,0.5410000085830688,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.066207631083671,0.5434583425521851,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.024443323850088444,0.5472501516342163,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.057504979350293674,0.5430833697319031,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.08735000837865907,0.5401251316070557,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.04294020839734003,0.5492500066757202,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.04493399662896991,0.5451667308807373,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.07564992130695221,0.5427917838096619,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.03041318179263423,0.5504167079925537,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.035234934815283246,0.5555832386016846,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.0467886859793604,0.5538334846496582,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.060874942462154046,0.5507917404174805,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.049655230664939154,0.5555000305175781,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.03205617958155926,0.5534583330154419,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.06406574292486766,0.54604172706604,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.02642160672742951,0.5589166879653931,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.03350277106558982,0.5592917203903198,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.06273672160993253,0.5501250624656677,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.019166089698652893,0.5635416507720947,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.05725307068253945,0.5521667003631592,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
