iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.919977198044459,0.4072500467300415,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.5029157834748427,0.4269166886806488,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.3253151072810094,0.4399167001247406,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.26819736991698545,0.44608330726623535,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.201080692311128,0.45920833945274353,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.1479321518757691,0.4659167230129242,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.1438084392963598,0.471500039100647,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.059687092706250645,0.4828333854675293,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.1575861874346932,0.46925005316734314,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.06895181346529473,0.4777500629425049,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.06591089302673936,0.48495838046073914,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.04919325876592969,0.48516666889190674,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.09449739529130359,0.4827917218208313,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.07580798444299337,0.48466676473617554,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.03847906264127232,0.49004170298576355,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.09484430030958417,0.47550004720687866,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.06592149919985484,0.48729169368743896,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.018766828550724313,0.49149999022483826,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.020216799801952828,0.4922499656677246,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.020935727807227522,0.49362504482269287,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.03230871616203027,0.4892917275428772,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.04988600730333322,0.49095839262008667,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.017636769174714573,0.4964582920074463,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.05326291432720609,0.4908333718776703,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.04891142787770756,0.48483335971832275,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.004104718907910865,0.49241673946380615,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.03761045604915125,0.49150002002716064,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.015103895580978133,0.499416708946228,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.01732416940649273,0.4973750114440918,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.032219637951736026,0.49283331632614136,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
