iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.8976993684967359,0.4035833775997162,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.3815150565157334,0.44220834970474243,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.3752914781992634,0.4315417408943176,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2768835248425603,0.4540000557899475,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.20070972898975015,0.4687917232513428,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.12929463068333766,0.47308337688446045,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.1489964760839939,0.4702083468437195,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.1846591828701397,0.4722083508968353,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.12412023526849225,0.47670838236808777,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.08111114497296512,0.4805417060852051,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.10391629487276077,0.4782916307449341,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.0617703611884887,0.48416668176651,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.020974538871087134,0.4962083697319031,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.1740200178270849,0.4749166965484619,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.10284929142411177,0.48075005412101746,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.061865817852473505,0.48641663789749146,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.07490667476668023,0.48637503385543823,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.09381335940755282,0.4870416522026062,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.04156487853227494,0.4940834045410156,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.06765801552683115,0.48879164457321167,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.054256984478949256,0.49129176139831543,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.06276957151809863,0.48625004291534424,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.04498381737115172,0.48900002241134644,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.0475095815199893,0.4880000054836273,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.05159159572698021,0.4866666793823242,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.018436495498463046,0.4957917630672455,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.05730927152520356,0.49145835638046265,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.04569849152418707,0.4867916703224182,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.018715735277510248,0.4973333775997162,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.040709544436443444,0.49229174852371216,24,4,500,1000,15.0,5,"(3, 32, 32)",10,0.01,0.99,8,30,10
