iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.9186524252096812,0.40579161047935486,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.45042555530865985,0.4270833432674408,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.32511963912596303,0.4416666626930237,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.24000588556130728,0.4607500433921814,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.18966401663298407,0.46508336067199707,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.17619864596053958,0.471291720867157,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.10211958871999134,0.476166695356369,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.0985655599894623,0.4802916944026947,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.1145405505085364,0.47562503814697266,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.10568873590091243,0.4856666922569275,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.07712348269221063,0.48741671442985535,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.10865618988949184,0.4830416440963745,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.09352360180734347,0.47970837354660034,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.08941201774481063,0.4826250672340393,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.034017178074767195,0.49262505769729614,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.03086384149113049,0.4918334484100342,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.059531876749436684,0.48629164695739746,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.042828133523774646,0.4910833537578583,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.05274212406948209,0.4906250238418579,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.05196031727246009,0.4893750846385956,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.04538793487396712,0.4905416965484619,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.04988199508807156,0.48841673135757446,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.09702484335381693,0.4815417528152466,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.020802352810278535,0.49529168009757996,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.034258276522450615,0.48554176092147827,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.03670549014107868,0.4908750057220459,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.023801214328462567,0.4906249940395355,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.05754206600007213,0.4857916831970215,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.013721407919850511,0.49637508392333984,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.01645727249706397,0.49220842123031616,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.01,0.99,8,30,10
