iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.8942724193135897,0.40429162979125977,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.43566139849523705,0.4359167218208313,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.33556625184913474,0.4489583969116211,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.24323411472141743,0.45466670393943787,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.21241942280903459,0.46158337593078613,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.10031352704390883,0.4776250123977661,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.12501365904851505,0.47441670298576355,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.1720725438402345,0.4733334183692932,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.09131216603176047,0.4826250672340393,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.08630174004550402,0.48216670751571655,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.11128408906127636,0.4765833616256714,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.1253442827728577,0.4723750352859497,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.06808442949356201,0.4817917048931122,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.042282202649706356,0.48887500166893005,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.054904298177765064,0.4858749806880951,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.024253509380893472,0.492708295583725,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.021560495767820004,0.4930833578109741,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.027595511196219984,0.4906250238418579,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.07120758583187126,0.4829583764076233,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.024708072169839095,0.4932917058467865,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.045374982658055764,0.48983341455459595,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.03007448437468459,0.4924583435058594,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.018238824219830956,0.49666672945022583,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.0798588577939275,0.4882500171661377,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.020616488390563365,0.49645838141441345,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.07641038642517135,0.4816250503063202,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.03871899835939985,0.4924583435058594,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.026919169547909405,0.49825000762939453,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.021085451153339818,0.49641668796539307,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.036194203467554566,0.4905416667461395,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
