iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.923608735203743,0.4008333384990692,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4778710212558508,0.4297083616256714,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.3176615610718727,0.4359583556652069,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2243654583580792,0.4467083811759949,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.29726785273912054,0.44566667079925537,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.17705560537676016,0.45575007796287537,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.18761561469485363,0.46158334612846375,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.14885545153326044,0.46366673707962036,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.08717192156473175,0.4699166715145111,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.0754533249613208,0.4727083146572113,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.10931285521170746,0.4689583480358124,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.0737665017368272,0.47345834970474243,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.059813698792519666,0.4698333442211151,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.07582173784612678,0.4726666212081909,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.08245214635583882,0.47529172897338867,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.09583888069028035,0.46512508392333984,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.08421501697739586,0.47558340430259705,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.03355303088998577,0.47920840978622437,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.0601318725918342,0.476500004529953,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.06350644916528836,0.47700005769729614,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.02671116376586724,0.4853751063346863,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.04788596737004506,0.48466670513153076,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.026765547576360404,0.48787498474121094,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.016168899904490292,0.48600003123283386,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.0422480760559362,0.4781249761581421,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.07255380580803224,0.47441670298576355,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.044674200517571684,0.4831666946411133,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.032383551367577944,0.4847918152809143,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.04804044359480031,0.4800833463668823,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.010621641578230387,0.4906250238418579,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.01,0.99,8,30,10
