iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,75.0182227452596,8.501367568969727,85.9642562866211,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
1,58.1376827176412,7.256680011749268,73.3893814086914,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
2,45.56971320470174,6.272614002227783,63.43773651123047,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
3,35.788835461934404,5.424474239349365,54.903465270996094,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
4,28.504340003331503,4.719090461730957,47.784027099609375,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
5,22.742687012354533,4.116950988769531,41.7216682434082,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
6,18.434935461680094,3.6345252990722656,36.84212112426758,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
7,14.967066596349081,3.2342636585235596,32.80166244506836,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
8,12.327520302136739,2.865351438522339,29.11224937438965,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
9,10.156718198458353,2.5517592430114746,25.971113204956055,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
10,8.441566630204518,2.270240545272827,23.151451110839844,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
11,7.051326258977254,2.02807879447937,20.722597122192383,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
12,5.921445928017298,1.8038349151611328,18.476547241210938,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
13,5.019045996665954,1.6185102462768555,16.628076553344727,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
14,4.296142015059789,1.458442211151123,15.050379753112793,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
15,3.682315990924835,1.3115122318267822,13.602757453918457,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
16,3.1682078888018927,1.1826027631759644,12.328474044799805,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
17,2.738369534611702,1.0724672079086304,11.23546028137207,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
18,2.392915081779162,0.972500205039978,10.240949630737305,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
19,2.0960898945728936,0.8733790516853333,9.265057563781738,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
20,1.8395236069957415,0.7922812104225159,8.47391128540039,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
21,1.6319452904661496,0.7198472023010254,7.766268253326416,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
22,1.4499940886100133,0.65092533826828,7.092166423797607,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
23,1.3074955782790978,0.5953325033187866,6.543805122375488,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
24,1.1756653961042562,0.5406731367111206,6.007680416107178,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
25,1.0745411160091558,0.4986433982849121,5.601008415222168,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
26,0.9819410968571901,0.45772430300712585,5.199282169342041,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
27,0.8973466449479262,0.4201282262802124,4.836461544036865,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
28,0.8283473438769579,0.3850139081478119,4.496188640594482,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
29,0.7589320426185926,0.3515247106552124,4.173338413238525,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
30,0.708040734132131,0.32846879959106445,3.9538283348083496,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
31,0.6601621355116367,0.3043839931488037,3.723344087600708,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
32,0.6200887901087602,0.2835996150970459,3.5230913162231445,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
33,0.5874359630296627,0.26445865631103516,3.339090347290039,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
34,0.5595492261648178,0.24632947146892548,3.168731451034546,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
35,0.530541194876035,0.22953137755393982,3.0097203254699707,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
36,0.5081916842857996,0.21850524842739105,2.9086642265319824,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
37,0.48766556749741236,0.20426779985427856,2.7720401287078857,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
38,0.4717389782393972,0.19330911338329315,2.664891481399536,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
39,0.45780681433777015,0.1826101392507553,2.5615177154541016,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
40,0.4405027209967375,0.1707039177417755,2.446152687072754,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
41,0.42259611076364917,0.15991535782814026,2.344442367553711,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
42,0.4085950064534942,0.15071329474449158,2.258713960647583,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
43,0.3997967863455415,0.1450243592262268,2.2059595584869385,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
44,0.3902059266716242,0.13704846799373627,2.1296186447143555,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
45,0.38410978104919197,0.13214783370494843,2.0811736583709717,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
46,0.37828555614997944,0.12640219926834106,2.029843807220459,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
47,0.37133100000520547,0.12319625169038773,2.0028138160705566,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
48,0.36583439705272514,0.11692647635936737,1.942974328994751,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
49,0.35923775007327396,0.11346283555030823,1.9140534400939941,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
50,0.3495053961376349,0.1100008636713028,1.8814281225204468,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
51,0.3438736035550634,0.1049354150891304,1.833557367324829,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
52,0.34041838130603236,0.10082758963108063,1.7940140962600708,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
53,0.3364075294882059,0.09756505489349365,1.76362144947052,3,150,10,500,10,0,0,False,10,False,0.01,,10,300,2
