iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,91.170105,96.21684265136719,9.672128677368164,3,150,10,500,10,0,10,False,0.01,30,1500
1,84.85696,90.91864013671875,9.144360542297363,3,150,10,500,10,0,10,False,0.01,30,1500
2,79.214516,85.9034194946289,8.645712852478027,3,150,10,500,10,0,10,False,0.01,30,1500
3,73.94038,81.20618438720703,8.179523468017578,3,150,10,500,10,0,10,False,0.01,30,1500
4,68.99086,76.70379638671875,7.730151176452637,3,150,10,500,10,0,10,False,0.01,30,1500
5,64.50807,72.53264617919922,7.3117194175720215,3,150,10,500,10,0,10,False,0.01,30,1500
6,60.307316,68.76309204101562,6.9338226318359375,3,150,10,500,10,0,10,False,0.01,30,1500
7,56.39701,65.12586212158203,6.570611000061035,3,150,10,500,10,0,10,False,0.01,30,1500
8,52.79598,61.708839416503906,6.2302751541137695,3,150,10,500,10,0,10,False,0.01,30,1500
9,49.310253,58.508209228515625,5.909838676452637,3,150,10,500,10,0,10,False,0.01,30,1500
10,46.07085,55.40152359008789,5.599613666534424,3,150,10,500,10,0,10,False,0.01,30,1500
11,43.137558,52.59671401977539,5.316643714904785,3,150,10,500,10,0,10,False,0.01,30,1500
12,40.358646,49.93614959716797,5.049735069274902,3,150,10,500,10,0,10,False,0.01,30,1500
13,37.827602,47.5216064453125,4.807145595550537,3,150,10,500,10,0,10,False,0.01,30,1500
14,35.36714,45.06816101074219,4.561520099639893,3,150,10,500,10,0,10,False,0.01,30,1500
15,33.135323,42.7139892578125,4.326643466949463,3,150,10,500,10,0,10,False,0.01,30,1500
16,30.999075,40.51884841918945,4.105727195739746,3,150,10,500,10,0,10,False,0.01,30,1500
17,29.090195,38.60810852050781,3.9131083488464355,3,150,10,500,10,0,10,False,0.01,30,1500
18,27.254395,36.692543029785156,3.720965623855591,3,150,10,500,10,0,10,False,0.01,30,1500
19,25.55497,34.92519760131836,3.5427961349487305,3,150,10,500,10,0,10,False,0.01,30,1500
20,23.975462,33.22027587890625,3.3700928688049316,3,150,10,500,10,0,10,False,0.01,30,1500
21,22.50684,31.571884155273438,3.204289436340332,3,150,10,500,10,0,10,False,0.01,30,1500
22,21.112074,30.0977840423584,3.0559144020080566,3,150,10,500,10,0,10,False,0.01,30,1500
23,19.822788,28.63933563232422,2.9087724685668945,3,150,10,500,10,0,10,False,0.01,30,1500
24,18.62927,27.31890296936035,2.7753331661224365,3,150,10,500,10,0,10,False,0.01,30,1500
25,17.510996,26.005046844482422,2.6420936584472656,3,150,10,500,10,0,10,False,0.01,30,1500
26,16.43674,24.75060272216797,2.5150809288024902,3,150,10,500,10,0,10,False,0.01,30,1500
27,15.433207,23.561359405517578,2.3942739963531494,3,150,10,500,10,0,10,False,0.01,30,1500
28,14.522569,22.455310821533203,2.2816123962402344,3,150,10,500,10,0,10,False,0.01,30,1500
29,13.645243,21.401153564453125,2.174363851547241,3,150,10,500,10,0,10,False,0.01,30,1500
30,12.845491,20.37964630126953,2.070127010345459,3,150,10,500,10,0,10,False,0.01,30,1500
31,12.086446,19.395654678344727,1.9692221879959106,3,150,10,500,10,0,10,False,0.01,30,1500
32,11.364134,18.48204231262207,1.8761769533157349,3,150,10,500,10,0,10,False,0.01,30,1500
33,10.714761,17.690412521362305,1.7955938577651978,3,150,10,500,10,0,10,False,0.01,30,1500
34,10.087144,16.857391357421875,1.7107720375061035,3,150,10,500,10,0,10,False,0.01,30,1500
35,9.504846,16.087787628173828,1.6320710182189941,3,150,10,500,10,0,10,False,0.01,30,1500
36,8.963483,15.341527938842773,1.5554006099700928,3,150,10,500,10,0,10,False,0.01,30,1500
37,8.459259,14.712754249572754,1.4907082319259644,3,150,10,500,10,0,10,False,0.01,30,1500
38,7.9704685,14.046347618103027,1.4222135543823242,3,150,10,500,10,0,10,False,0.01,30,1500
39,7.5003533,13.427495956420898,1.3583879470825195,3,150,10,500,10,0,10,False,0.01,30,1500
40,7.082388,12.834226608276367,1.296921968460083,3,150,10,500,10,0,10,False,0.01,30,1500
41,6.6726913,12.228569030761719,1.234545350074768,3,150,10,500,10,0,10,False,0.01,30,1500
42,6.2926984,11.692476272583008,1.1791226863861084,3,150,10,500,10,0,10,False,0.01,30,1500
43,5.9510036,11.211899757385254,1.1292201280593872,3,150,10,500,10,0,10,False,0.01,30,1500
44,5.623354,10.72553825378418,1.078893780708313,3,150,10,500,10,0,10,False,0.01,30,1500
45,5.3159413,10.254233360290527,1.0301759243011475,3,150,10,500,10,0,10,False,0.01,30,1500
46,5.022258,9.810334205627441,0.9840368628501892,3,150,10,500,10,0,10,False,0.01,30,1500
47,4.746832,9.419356346130371,0.9426766037940979,3,150,10,500,10,0,10,False,0.01,30,1500
48,4.4915323,9.023412704467773,0.9012763500213623,3,150,10,500,10,0,10,False,0.01,30,1500
49,4.250341,8.658356666564941,0.8628513813018799,3,150,10,500,10,0,10,False,0.01,30,1500
50,4.026649,8.291398048400879,0.824461817741394,3,150,10,500,10,0,10,False,0.01,30,1500
51,3.8178205,7.951777935028076,0.7887477874755859,3,150,10,500,10,0,10,False,0.01,30,1500
52,3.6190681,7.623597621917725,0.7543352246284485,3,150,10,500,10,0,10,False,0.01,30,1500
53,3.430751,7.300482749938965,0.7204974293708801,3,150,10,500,10,0,10,False,0.01,30,1500
54,3.2546098,6.987557888031006,0.6875799894332886,3,150,10,500,10,0,10,False,0.01,30,1500
55,3.0848312,6.712095260620117,0.6585067510604858,3,150,10,500,10,0,10,False,0.01,30,1500
56,2.931149,6.44909143447876,0.6306356191635132,3,150,10,500,10,0,10,False,0.01,30,1500
57,2.7820506,6.179958343505859,0.6019895672798157,3,150,10,500,10,0,10,False,0.01,30,1500
58,2.6437075,5.941683769226074,0.5769981145858765,3,150,10,500,10,0,10,False,0.01,30,1500
59,2.5164797,5.7244977951049805,0.5540052056312561,3,150,10,500,10,0,10,False,0.01,30,1500
60,2.395008,5.492349147796631,0.529217004776001,3,150,10,500,10,0,10,False,0.01,30,1500
61,2.2830644,5.284573554992676,0.5071551203727722,3,150,10,500,10,0,10,False,0.01,30,1500
62,2.1746016,5.089895725250244,0.48607492446899414,3,150,10,500,10,0,10,False,0.01,30,1500
63,2.0741463,4.914745330810547,0.4671882092952728,3,150,10,500,10,0,10,False,0.01,30,1500
64,1.98101,4.721603870391846,0.44653889536857605,3,150,10,500,10,0,10,False,0.01,30,1500
65,1.892043,4.552244663238525,0.428270161151886,3,150,10,500,10,0,10,False,0.01,30,1500
66,1.8089046,4.403276443481445,0.4120241403579712,3,150,10,500,10,0,10,False,0.01,30,1500
67,1.7308692,4.240907192230225,0.39461395144462585,3,150,10,500,10,0,10,False,0.01,30,1500
68,1.6553777,4.1003031730651855,0.37940555810928345,3,150,10,500,10,0,10,False,0.01,30,1500
69,1.5851461,3.959714651107788,0.36437276005744934,3,150,10,500,10,0,10,False,0.01,30,1500
70,1.5189385,3.8276000022888184,0.34991374611854553,3,150,10,500,10,0,10,False,0.01,30,1500
