iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,75.93424126942952,8.495741844177246,85.9404296875,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
1,59.35074461619059,7.295984745025635,73.81944274902344,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
2,46.5526214726766,6.28518009185791,63.599735260009766,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
3,36.89239600499471,5.466753959655762,55.319610595703125,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
4,29.38386305173238,4.7696075439453125,48.282867431640625,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
5,23.8069273408254,4.2072672843933105,42.60576248168945,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
6,19.43261598269145,3.733595848083496,37.85517120361328,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
7,15.841106602350871,3.3062949180603027,33.554847717285156,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
8,13.101552232106526,2.938908100128174,29.872838973999023,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
9,10.870270266532899,2.6039938926696777,26.508615493774414,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
10,9.135691207249959,2.332726240158081,23.815067291259766,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
11,7.674110706647237,2.0908408164978027,21.41011619567871,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
12,6.505649825731913,1.8801833391189575,19.295047760009766,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
13,5.573584761619568,1.6944952011108398,17.443050384521484,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
14,4.768743656476339,1.5167003870010376,15.668947219848633,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
15,4.094840159813563,1.367104172706604,14.185148239135742,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
16,3.5586682800451914,1.2402355670928955,12.926180839538574,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
17,3.110335486133893,1.122093915939331,11.757661819458008,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
18,2.742009836137295,1.02788507938385,10.823918342590332,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
19,2.4041221090157827,0.9350222945213318,9.902238845825195,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
20,2.139960229595502,0.8528475165367126,9.092106819152832,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
21,1.9123772100607555,0.7813202738761902,8.383829116821289,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
22,1.712640422830979,0.7098726034164429,7.687303066253662,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
23,1.5498308950662614,0.6517961025238037,7.116433143615723,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
24,1.4131083487470946,0.5998910665512085,6.602619171142578,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
25,1.2897986396402121,0.551582396030426,6.127848148345947,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
26,1.1811880065997442,0.5055509209632874,5.674732208251953,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
27,1.0867271032432715,0.4695073068141937,5.32856559753418,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
28,1.0055365555236737,0.4344506561756134,4.987064361572266,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
29,0.9376606345425049,0.4053245186805725,4.703217506408691,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
30,0.870813015922904,0.37546852231025696,4.4110894203186035,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
31,0.832344314828515,0.3545680344104767,4.213388442993164,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
32,0.7761945800234874,0.3303500711917877,3.977503776550293,3,150,10,500,10,0,0,False,10,False,0.01,,8,300,2
