iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.989685758948326,0.29758337140083313,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7401556620995204,0.3321667015552521,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6350410183270772,0.3760000169277191,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6074330111344655,0.3798333406448364,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5011993994315465,0.4011666774749756,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.466958925127983,0.40641671419143677,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3660811285177867,0.4192083477973938,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.301528739432494,0.43100008368492126,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2413326874375343,0.43508338928222656,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1923029571771622,0.4358750581741333,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1292469551165898,0.4426250457763672,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0824731811881065,0.4438333511352539,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0356981704632442,0.447500079870224,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9910721356670061,0.4482499957084656,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9650240043799082,0.44850003719329834,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9288566559553146,0.44820839166641235,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8921158462762833,0.4543750286102295,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8538136432568232,0.4515000581741333,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8201627830664316,0.4552916884422302,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7994273528456688,0.45708340406417847,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7505910210311413,0.45891672372817993,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7154206273456415,0.4605000615119934,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6965873092412949,0.45870834589004517,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6815282242993513,0.45712506771087646,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6393391018112501,0.46012505888938904,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6082965383927027,0.46112507581710815,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5890758944054445,0.45862501859664917,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5652771964669228,0.46266674995422363,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5379523895680904,0.4610832929611206,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5166375947495302,0.46266672015190125,24,4,500,1000,45.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
