iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.018324921528498,0.2655000388622284,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7747900187969208,0.343833327293396,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.704272265235583,0.36112505197525024,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6332572152217228,0.38200002908706665,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5410541693369548,0.39750003814697266,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4529552509387333,0.4081667363643646,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3453123221794765,0.4250833988189697,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3042191912730534,0.4261666238307953,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.24161500732104,0.4345416724681854,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1965323810776074,0.440083384513855,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1485741113622983,0.4451250433921814,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0757225627700489,0.4515833556652069,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0510857204596202,0.45500001311302185,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9846830020348231,0.45854175090789795,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9631784285108248,0.45737504959106445,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9154602239529291,0.46145832538604736,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8883810043334961,0.46420836448669434,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.841828741133213,0.46783336997032166,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8248095313707987,0.4667500853538513,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7698906014362971,0.46787509322166443,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7423738266030947,0.47162508964538574,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7084248314301173,0.47441667318344116,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6840398584802946,0.4748750329017639,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6615274585783482,0.47579169273376465,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6353550863762697,0.4737083911895752,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.603396604458491,0.4781666696071625,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5860981320341428,0.47820836305618286,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.571161604175965,0.4761250615119934,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5307787706454595,0.48075005412101746,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5116943518320719,0.4792083203792572,24,4,500,1000,15.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
