iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.0165323118368783,0.296708345413208,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7932139088710148,0.3293333947658539,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7064838707447052,0.3536250591278076,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5607892920573552,0.38966673612594604,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5067224502563477,0.3993333578109741,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.411352351307869,0.4153749942779541,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.35946124792099,0.42100006341934204,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3071562747160594,0.42879170179367065,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2159928182760875,0.4358333349227905,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1717157711585362,0.4358750581741333,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1314262400070827,0.44062504172325134,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.081548700730006,0.4437917172908783,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0274575004975002,0.44991666078567505,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0086938564976056,0.44570836424827576,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9629075403014818,0.44983336329460144,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9166143412391344,0.45245838165283203,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8806561802824339,0.4552917182445526,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8576834748188654,0.45450007915496826,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8198494091629982,0.45387503504753113,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.780801904698213,0.45733338594436646,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7578299393256506,0.45354163646698,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7245579982797304,0.4568750858306885,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.7001037001609802,0.45866668224334717,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6731859023372332,0.45520830154418945,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6380384092529615,0.4567916989326477,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6172641006608804,0.46000009775161743,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.589978538453579,0.4595417380332947,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5710008839766184,0.46129173040390015,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5573140208919843,0.4592500627040863,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5277284234762192,0.4607499837875366,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
