iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.992077425122261,0.2601250410079956,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7199435879786809,0.3513333797454834,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7317636211713154,0.3524583578109741,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.619862213730812,0.37587499618530273,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5589731683333714,0.38620835542678833,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.5016350001096725,0.39979177713394165,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3668692111968994,0.41479170322418213,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3227328260739644,0.4180417060852051,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2302585740884144,0.4296250343322754,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1981952488422394,0.429458349943161,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1526778787374496,0.4362500309944153,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0978186080853145,0.43941670656204224,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0585016906261444,0.44166672229766846,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9994215294718742,0.4494166374206543,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.954182801147302,0.4480833411216736,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9430549417932829,0.4491250514984131,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8856611053148905,0.44979166984558105,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8574261342485746,0.45308345556259155,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8313512528936068,0.45195838809013367,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7881572470068932,0.45487499237060547,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7560452707111835,0.4569583535194397,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7262294565637907,0.4557083547115326,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.704629871994257,0.45620840787887573,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6773450672626495,0.45725005865097046,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.652106578151385,0.4565417468547821,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6238655832906564,0.4563750624656677,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5985856354236603,0.45654165744781494,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5776616198321184,0.46133339405059814,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5542848445475101,0.4620000720024109,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5178363658487797,0.4617916941642761,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
