iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9643549174070358,0.30287501215934753,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.8077065298954647,0.33537501096725464,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7131096869707108,0.3537916839122772,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6263867169618607,0.37295836210250854,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5311329911152523,0.38600003719329834,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4576300432284672,0.39537501335144043,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3864076137542725,0.40429168939590454,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3096191585063934,0.41458338499069214,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2530686755975087,0.41791674494743347,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1913339321811993,0.4265000522136688,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1639195357759793,0.4217917323112488,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.1234857887029648,0.4308750331401825,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0736916934450467,0.42783331871032715,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0220649937788646,0.43387505412101746,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9842742954691251,0.43420839309692383,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9532906264066696,0.4348750114440918,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.9109640146295229,0.43558335304260254,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8661636114120483,0.43762505054473877,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8435938457647959,0.437250018119812,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.8065035392840704,0.4399167001247406,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7840825989842415,0.4373750388622284,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7472518732150396,0.44075000286102295,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.7147482881943384,0.4424167573451996,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6937137618660927,0.44020840525627136,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.661193044235309,0.4427499771118164,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.639550793915987,0.4433750510215759,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.6125899702310562,0.444833368062973,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5837792170544466,0.44604170322418213,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5658749776581923,0.444916695356369,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5345133778949579,0.44700008630752563,24,4,500,1000,30.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
