iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.033050631483396,0.2707916796207428,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7937156160672505,0.33487504720687866,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.696690633893013,0.3574584126472473,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.598423441251119,0.3778333365917206,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5702854096889496,0.3826249837875366,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4507412165403366,0.40170836448669434,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.4376598298549652,0.39750000834465027,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3522361864646275,0.4114166498184204,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2970571368932724,0.41483330726623535,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.219541348516941,0.4252917170524597,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1732046231627464,0.42741674184799194,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.131062348683675,0.429791659116745,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0990652119119961,0.4284583032131195,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0268064737319946,0.43770837783813477,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9953471273183823,0.4347500205039978,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9768774410088857,0.43533334136009216,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.9292807057499886,0.43666672706604004,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8851098741094271,0.44062504172325134,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8876296306649843,0.43800002336502075,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.8223424976070722,0.44200003147125244,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7924304157495499,0.44304168224334717,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7711452022194862,0.44454166293144226,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.7434368828932444,0.44562506675720215,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.7178974412381649,0.44629165530204773,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.698009867221117,0.44570833444595337,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6652644090354443,0.44812506437301636,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.6327607966959476,0.4489583373069763,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.6133401232461134,0.44575005769729614,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5769439525902271,0.4496666193008423,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.566498144219319,0.4469583034515381,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
