iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.011625200510025,0.29370832443237305,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7126632432142894,0.34587499499320984,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.676815927028656,0.3617499768733978,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5604281673828762,0.38216671347618103,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4967612624168396,0.3956667184829712,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4330332080523174,0.4034583568572998,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3707391023635864,0.413666695356369,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3172026326258977,0.41583332419395447,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2364534884691238,0.42700013518333435,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.186718389391899,0.42866677045822144,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.149671050409476,0.4267916679382324,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0939303115010262,0.4345833659172058,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0457642649610837,0.43304169178009033,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.018078143397967,0.43920838832855225,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9765084733565649,0.4401249587535858,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9375425775845846,0.4412500262260437,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.9006899471084276,0.44187504053115845,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8769445220629374,0.44287508726119995,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8454601715008417,0.44416671991348267,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7924130832155546,0.4503333568572998,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7746885269880295,0.4487083852291107,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7476789404948553,0.45004165172576904,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.700969564417998,0.4512917399406433,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.7026819636424383,0.4462500512599945,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6607187216480573,0.4521667957305908,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6414561755955219,0.4514583349227905,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.6127761093278726,0.4543333053588867,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5862564581135908,0.4530000686645508,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5700886559983095,0.45341676473617554,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5398623757064342,0.45462507009506226,24,4,500,1000,30.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
