iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9524661203225453,0.29379168152809143,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7872423628966014,0.33787497878074646,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.734793136517207,0.34716665744781494,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5959852735201518,0.3774583339691162,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.520850454767545,0.39141666889190674,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4428816984097164,0.4019166827201843,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3872671624024708,0.4069167375564575,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3086460878451665,0.4204583764076233,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.278143271803856,0.4149167239665985,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2028805365165074,0.431708425283432,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.142687293390433,0.4294167459011078,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0824526275197666,0.43670833110809326,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0713306268056233,0.4324166476726532,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0027170131603877,0.4409167468547821,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9551503832141558,0.4463750123977661,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9293093010783195,0.44425004720687866,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8925625085830688,0.4501250982284546,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8399098565181097,0.45095834136009216,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8206000576416651,0.45220834016799927,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7752233172456423,0.4530833661556244,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7562865018844604,0.44966670870780945,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7188868845502535,0.452666699886322,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6846448890864849,0.4556250274181366,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6718052476644516,0.4538750648498535,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6466410855452219,0.4541250169277191,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6194941314558188,0.4577500522136688,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.587484867622455,0.4568750560283661,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.564373604953289,0.4584167003631592,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5311221207181612,0.46020838618278503,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5147597516576449,0.46037495136260986,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
