iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9785513877868652,0.29612499475479126,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.8411162396272023,0.3161250054836273,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.762926275531451,0.3407916724681854,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6092228492101033,0.37816667556762695,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5215988159179688,0.3947499990463257,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4551257987817128,0.405958354473114,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.386235033472379,0.4177500009536743,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3019218891859055,0.4299583435058594,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2250423828760784,0.440166711807251,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1866016909480095,0.4400416314601898,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1162057841817539,0.4490834176540375,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0722996691862743,0.4490833282470703,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0425841435790062,0.4544166922569275,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9870291103919347,0.4567916989326477,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.957111194729805,0.4594167172908783,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8974089523156484,0.46666666865348816,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.867181400458018,0.4669167399406433,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8498722016811371,0.46258339285850525,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8022697493433952,0.46670839190483093,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7701756457487742,0.46804171800613403,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7421250840028127,0.46816664934158325,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7271794204910597,0.468458354473114,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6741416988273462,0.47200000286102295,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6696614076693853,0.4704166650772095,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6392179230848948,0.47195836901664734,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6081444174051285,0.47470831871032715,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5901227431992689,0.47079169750213623,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5590295890967051,0.476250022649765,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5376293559869131,0.47600001096725464,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5233768820762634,0.4737083613872528,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
