iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.0312127421299615,0.28466668725013733,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7421585619449615,0.351166695356369,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6596871862808864,0.375041663646698,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6298588812351227,0.3802916705608368,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.544694463411967,0.39800000190734863,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4367170681556065,0.41175004839897156,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3965169017513592,0.41454169154167175,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.326259049276511,0.42241668701171875,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2740817815065384,0.43316662311553955,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2528958295782406,0.43041670322418213,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1623870804905891,0.4396250247955322,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.121975709994634,0.44304168224334717,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0773510212699573,0.4439583718776703,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0330655400951703,0.4480000436306,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.987645203868548,0.4499167203903198,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9384478901823362,0.45304176211357117,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.898551844060421,0.45374998450279236,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8645225887497267,0.45416662096977234,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8474351118008295,0.45650002360343933,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7923679078618685,0.45775002241134644,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.783163920044899,0.45754170417785645,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7353736174603304,0.46125006675720215,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.7174710594117641,0.4602500796318054,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6800977773964405,0.463541716337204,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.659195796897014,0.4617083966732025,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6298861379424731,0.4638333022594452,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.6126751750707626,0.4630417227745056,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.57895477861166,0.4647916555404663,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.563109548141559,0.4644584059715271,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5354877052207788,0.46508336067199707,24,4,500,1000,60.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
