iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9844239701827366,0.2762500047683716,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7163566301266353,0.35341665148735046,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7028102080027263,0.3566250205039978,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5218783567349117,0.40016669034957886,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.481659159064293,0.4020833969116211,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.376656060417493,0.4167500436306,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3312652260065079,0.4237917363643646,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2769845575094223,0.42766672372817993,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2343234370152156,0.4346250295639038,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.191920521358649,0.4385000169277191,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1169174139698346,0.4465000033378601,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0656762023766835,0.4468749761581421,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0344114502271016,0.4495832920074463,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0110735570391018,0.45129168033599854,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9461074744661649,0.4584166407585144,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.917418859899044,0.4582500457763672,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8767227530479431,0.45883333683013916,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.833026667435964,0.4634166955947876,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8023946384588877,0.4623333811759949,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7768359705805779,0.46545833349227905,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7540622800588608,0.46370837092399597,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7232960561911265,0.4647083282470703,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6916192397475243,0.46620839834213257,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6568984103699526,0.4682500958442688,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6406333819031715,0.46800002455711365,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6142198654512564,0.4674583673477173,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5903854966163635,0.46779173612594604,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5606523168583711,0.4697917103767395,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5408555219570795,0.4710000455379486,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5120469306906065,0.4699167013168335,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
