iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9678845306237538,0.2722916901111603,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7724330375591915,0.3384583592414856,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.756630077958107,0.3462500274181366,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6224410980939865,0.3760833442211151,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5422054727872212,0.3856250047683716,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4362846116224925,0.4051250219345093,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.343064437309901,0.4200417399406433,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2953493495782216,0.42458340525627136,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2386807302633922,0.4294167160987854,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2007122685511906,0.42875009775161743,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1404103189706802,0.4395833909511566,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0565360089143117,0.4476251006126404,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.034872554242611,0.4476667046546936,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0016746520996094,0.4479583501815796,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9611115977168083,0.4489167332649231,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9256656691431999,0.45250004529953003,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.876189336180687,0.4559166431427002,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8567638273040453,0.45262500643730164,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8326296036442121,0.45374998450279236,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7838027626276016,0.4577500522136688,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7544876883427302,0.45887506008148193,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7366023783882459,0.45625001192092896,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6885566289226214,0.4600834548473358,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6845117211341858,0.4568333029747009,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6536786742508411,0.46037501096725464,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.618494413793087,0.46162503957748413,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5901260984440645,0.46391671895980835,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5871602408587933,0.46125003695487976,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5482629872858524,0.46258342266082764,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5322467498481274,0.4646666646003723,24,4,500,1000,15.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
