iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9493410686651866,0.29620835185050964,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.695226177573204,0.34558337926864624,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6642278134822845,0.36412501335144043,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5812744200229645,0.38029175996780396,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5061236669619877,0.38975006341934204,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4264459858338039,0.405916690826416,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.366476242740949,0.4164583683013916,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3075654953718185,0.4177916646003723,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2336650391419728,0.4302084147930145,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1903181076049805,0.4332084059715271,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.10543039192756,0.4422917068004608,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0772685582439105,0.4439166784286499,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.044451708594958,0.4455833435058594,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.99527757614851,0.4487916827201843,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9507247135043144,0.4513333737850189,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9196972375114759,0.45345836877822876,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8801177268226942,0.45595836639404297,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8636748890082041,0.45270836353302,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8219622497757276,0.455875039100647,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7773201763629913,0.4584583640098572,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7554674545923868,0.45504164695739746,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7197337175408999,0.4600834250450134,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6976034343242645,0.4611666798591614,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6721719428896904,0.45975005626678467,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6401354968547821,0.4606251120567322,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6193817121287187,0.46133336424827576,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.6032510995864868,0.45883333683013916,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5783115327358246,0.46108341217041016,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5533210833867391,0.46266672015190125,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5276818784574667,0.46437498927116394,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
