iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9419718782107036,0.27637502551078796,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.851877714196841,0.3137500286102295,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7199513564507167,0.36145830154418945,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6059675415356953,0.3904167115688324,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5631373673677444,0.3933750092983246,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4250987221797307,0.41866669058799744,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3794896105925243,0.42075008153915405,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3333901663621266,0.42475008964538574,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2468971759080887,0.43254172801971436,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2261738603313763,0.43445834517478943,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1628052741289139,0.4420834183692932,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0996896475553513,0.4435417652130127,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0703286627928417,0.44333338737487793,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0272776211301486,0.4466249942779541,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9816677793860435,0.4508749842643738,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9437368089954058,0.4530833661556244,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8944170301159223,0.4530833661556244,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.874376247326533,0.45458340644836426,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8223316371440887,0.45725005865097046,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.8035332560539246,0.45633336901664734,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7862866148352623,0.455500066280365,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7284468598663807,0.46012505888938904,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.7178875878453255,0.4581249952316284,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6847513330479463,0.46020835638046265,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6547999779383341,0.4604167342185974,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6363103613257408,0.4602084159851074,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.60800172885259,0.4592083692550659,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5721158857146899,0.46366673707962036,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5608184710144997,0.4617083966732025,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5439448319375515,0.460541695356369,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
