iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.7849211196104686,0.3185417056083679,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
1,1.3733429660399754,0.3831250071525574,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
2,1.1145719240109127,0.4110417068004608,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
3,0.9383944471677145,0.4267500042915344,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
4,0.7895127348601818,0.43633338809013367,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
5,0.6391370507578055,0.4500417411327362,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
6,0.5661444968233506,0.4483333230018616,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
7,0.48311089910566807,0.4584167003631592,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
8,0.4197404620548089,0.4584999978542328,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
9,0.3621497278412183,0.46016669273376465,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
10,0.31363310168186825,0.46270841360092163,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
11,0.28054670508330065,0.46275001764297485,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
12,0.23341598004723588,0.4673750102519989,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
13,0.20440405094996095,0.46683335304260254,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
14,0.18866602998847762,0.46516674757003784,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
15,0.15488615181917945,0.4700417220592499,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
16,0.14335783470111588,0.4695833623409271,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
17,0.12127442844212055,0.47145840525627136,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
18,0.11295604857150465,0.46841666102409363,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
19,0.09546274621970952,0.4698333740234375,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
20,0.08540647570043802,0.4723333716392517,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
21,0.07352864330944915,0.4715416431427002,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
22,0.0642989050441732,0.47275006771087646,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
23,0.06459747421710442,0.4735001027584076,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
24,0.05270357400877401,0.4746250808238983,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
25,0.046381489160315446,0.47441667318344116,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
26,0.04150945338187739,0.4737916886806488,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
27,0.03729531970263148,0.4735000729560852,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
28,0.03522538242395967,0.47325003147125244,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
29,0.03063347233304133,0.47137507796287537,24,8,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
