iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.7741853098074596,0.3188333511352539,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
1,1.3673317432403564,0.3737500309944153,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
2,1.1236925919850667,0.40575000643730164,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
3,0.9588469937443733,0.4169583022594452,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
4,0.8401316652695338,0.42266663908958435,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
5,0.6922506547222534,0.4334167242050171,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
6,0.6128806279351314,0.43675002455711365,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
7,0.5226329422245423,0.44450002908706665,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
8,0.443937959925582,0.4480000138282776,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
9,0.4007646956015378,0.44687503576278687,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
10,0.35815653554163873,0.44720837473869324,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
11,0.32772334579688805,0.4449583888053894,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
12,0.26434790063649416,0.4541250467300415,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
13,0.2332305502689754,0.455750048160553,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
14,0.20035589928738773,0.455666720867157,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
15,0.18321668302329877,0.45641666650772095,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
16,0.1571577031087751,0.45750007033348083,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
17,0.13574196584522724,0.4576667249202728,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
18,0.11650156235555187,0.4583333730697632,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
19,0.10423136279374982,0.4580000340938568,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
20,0.0903360733257917,0.45837506651878357,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
21,0.08360904321307316,0.45837506651878357,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
22,0.07394585357784915,0.45920833945274353,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
23,0.06769696074964789,0.45862507820129395,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
24,0.0614877021095405,0.46016669273376465,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
25,0.05420192062350301,0.4605417847633362,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
26,0.05029869841140074,0.46004173159599304,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
27,0.04640844154831333,0.461208313703537,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
28,0.04321250140977403,0.46137505769729614,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
29,0.03718952640580634,0.4607500433921814,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
