iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.8359585851430893,0.29200002551078796,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
1,1.439843850986411,0.3607916831970215,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
2,1.2303479698020965,0.3878333568572998,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
3,1.0979254422321294,0.393375039100647,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
4,0.9472272021424336,0.4123750329017639,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
5,0.8145899170291765,0.4215000569820404,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
6,0.7147166434151586,0.42616671323776245,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
7,0.6387600702097794,0.4312916696071625,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
8,0.5623889844234023,0.43175002932548523,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
9,0.5096610005421098,0.4345833957195282,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
10,0.43415182646519196,0.4413333535194397,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
11,0.3764903323947995,0.4423750340938568,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
12,0.3407529729156522,0.44308340549468994,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
13,0.2978706141099489,0.4428750276565552,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
14,0.25617863213362096,0.4461250305175781,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
15,0.2359650896396488,0.44629162549972534,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
16,0.20182546775322407,0.4473333954811096,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
17,0.20288154983669907,0.44691669940948486,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
18,0.16577756474240837,0.4472084045410156,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
19,0.14236950031772722,0.4490833282470703,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
20,0.13033175722375745,0.4490000009536743,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
21,0.11254785203103286,0.4485417306423187,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
22,0.10198242751357611,0.4494583308696747,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
23,0.08953322896680523,0.44979172945022583,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
24,0.07930363034878003,0.44962501525878906,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
25,0.07049023906438379,0.4492500424385071,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
26,0.06876139717496699,0.4505000710487366,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
27,0.05923961245813795,0.4504583477973938,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
28,0.05356558604398742,0.44870835542678833,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
29,0.04813639801068348,0.45083338022232056,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
