iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.757630983988444,0.3148750066757202,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
1,1.3366649175683658,0.38354170322418213,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
2,1.0902583648761113,0.4122083783149719,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
3,0.9216359083851179,0.4252501130104065,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
4,0.7704596593976021,0.4332917332649231,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
5,0.6348084782560667,0.4438334107398987,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
6,0.5532748115559419,0.44958335161209106,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
7,0.47310762976606685,0.45112499594688416,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
8,0.40226426410178345,0.4552916884422302,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
9,0.36835492216050625,0.4542083740234375,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
10,0.2900320782015721,0.4590000510215759,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
11,0.2553087587778767,0.4636250138282776,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
12,0.2076844796538353,0.46404170989990234,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
13,0.18322006116310754,0.46529170870780945,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
14,0.16168376011773944,0.466333270072937,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
15,0.12947038110966483,0.4671666622161865,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
16,0.12777354063776633,0.4663749635219574,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
17,0.09821870170223217,0.4675833582878113,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
18,0.08347668141747515,0.4670833349227905,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
19,0.07524539328490694,0.468250036239624,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
20,0.06049988834032168,0.468666672706604,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
21,0.05410870308211694,0.4692500829696655,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
22,0.04722412543681761,0.4672084450721741,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
23,0.04123770724982023,0.46933335065841675,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
24,0.03928257880033925,0.46954166889190674,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
25,0.03274356401137387,0.46958333253860474,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
26,0.02950527926441282,0.4696666896343231,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
27,0.026971729549889762,0.4699583053588867,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
28,0.023725387659699965,0.4702916741371155,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
29,0.02146634958141173,0.47079166769981384,24,8,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
