iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.8129878093798955,0.30004167556762695,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
1,1.3314873650670052,0.3875833749771118,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
2,1.0814453288912773,0.4273333251476288,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
3,0.9492718502879143,0.4291667342185974,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
4,0.8530160905793309,0.4390833079814911,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
5,0.720349169957141,0.44716668128967285,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
6,0.6539584140603741,0.4499583840370178,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
7,0.572846331478407,0.4530000388622284,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
8,0.49274178012274206,0.4553750455379486,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
9,0.4401124521003415,0.4552500247955322,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
10,0.37895407376345247,0.45816677808761597,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
11,0.3352846475318074,0.4610416889190674,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
12,0.3059706173565549,0.46037501096725464,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
13,0.2602519649857034,0.46320831775665283,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
14,0.2352051460572208,0.4620833098888397,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
15,0.20408489447436295,0.4634166657924652,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
16,0.1793935047753621,0.46316665410995483,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
17,0.1597965859788625,0.46525001525878906,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
18,0.13470270975570506,0.46525001525878906,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
19,0.12661581273035458,0.4645833671092987,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
20,0.10593880514594882,0.46658337116241455,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
21,0.09569802769207551,0.4674166142940521,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
22,0.08258426415462357,0.468583345413208,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
23,0.07452992129644069,0.4680417776107788,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
24,0.06549630473212649,0.4678334593772888,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
25,0.058369919749869346,0.4688750207424164,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
26,0.05347412097034976,0.4677083194255829,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
27,0.04940220832456058,0.46775007247924805,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
28,0.04253063896127666,0.4680834412574768,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
29,0.038405271664184205,0.468874990940094,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,8,4,30,10
