iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,2.25065286954244,0.18500003218650818,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,2.0087874134381614,0.24525001645088196,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.9176208476225536,0.257458359003067,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.7736210624376934,0.3125416934490204,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.676061247785886,0.3255416750907898,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.6209828356901805,0.320458322763443,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.516197035710017,0.3395000398159027,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.410621424516042,0.35179170966148376,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.3460534115632374,0.34787505865097046,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.2782301604747772,0.34929168224334717,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1950869634747505,0.3580000102519989,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.1547533522049587,0.3538750112056732,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0928428545594215,0.3592917323112488,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,1.0682799046238263,0.3555416762828827,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.985258457561334,0.35616669058799744,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9471106802423795,0.35466668009757996,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8785522182782491,0.3578333556652069,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8218214934070905,0.361916720867157,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7882433980703354,0.3575833737850189,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.75641963382562,0.3530000150203705,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7094249067207178,0.35866671800613403,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.6659239704410235,0.35887500643730164,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6328331629435221,0.36100006103515625,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.5916424368818601,0.3603750169277191,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.56117536748449,0.359708309173584,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5289942175149918,0.3606666326522827,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5103351896007856,0.3604583740234375,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.4698171640435855,0.362125039100647,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.44104964410265285,0.36270833015441895,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.41613702351848286,0.3628333508968353,24,24,100,1000,0.0,13,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
