iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,2.1446861724058786,0.22754167020320892,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.8635206868251164,0.2862500548362732,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.7413267244895299,0.3280000686645508,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.6487576564153035,0.3398750424385071,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5037039170662563,0.36125001311302185,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.4366481949885685,0.3670833706855774,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3783791661262512,0.3712083101272583,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.311373050014178,0.37829169631004333,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2139876087506611,0.3865000009536743,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.166136120756467,0.38708338141441345,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.118705689907074,0.3880417048931122,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.053932326535384,0.39125001430511475,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.9964314922690392,0.3954167068004608,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9699935813744863,0.39120835065841675,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9192822650074959,0.3932083547115326,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8867164105176926,0.3932916820049286,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.827468161781629,0.39891669154167175,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.7948435073097547,0.39895832538604736,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7626727595925331,0.3992500305175781,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7205409482121468,0.40070840716362,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.6760340804855028,0.40137502551078796,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.6518888001640638,0.40137502551078796,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6194931194186211,0.40000003576278687,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.5819847906629244,0.40400010347366333,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.5563124331335226,0.4060834050178528,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5257176583011945,0.4072500169277191,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.503201757868131,0.4045833349227905,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.47810936098297435,0.40512508153915405,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.45210152367750805,0.4052083492279053,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.43655115862687427,0.4030833840370178,24,24,200,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
