iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9884317616621654,0.26350003480911255,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7214375287294388,0.356708288192749,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.711162065466245,0.3527916371822357,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.6146069914102554,0.37829166650772095,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5321363359689713,0.38704174757003784,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.470861439903577,0.39779168367385864,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.366958553592364,0.4150833785533905,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.3430367608865101,0.4161250591278076,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2363018542528152,0.4258750379085541,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.2300375799338024,0.42145830392837524,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.172786995768547,0.42662501335144043,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0954520752032597,0.43687504529953003,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0601599141955376,0.43666666746139526,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,1.0072946771979332,0.4412500262260437,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9745349461833636,0.4425000548362732,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9200937002897263,0.44704169034957886,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.900738832851251,0.44433337450027466,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8452932437260946,0.4499584138393402,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.8070724258820215,0.4515000283718109,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7766449078917503,0.45108339190483093,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.739074190457662,0.4542083144187927,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7104782288273176,0.45612502098083496,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6818297753731409,0.4570000171661377,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6574356531103452,0.4560832977294922,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6237833090126514,0.45866677165031433,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.6001320406794548,0.46020838618278503,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5724578822652499,0.4601249694824219,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5516984748343626,0.4618333578109741,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5230216756463051,0.46125006675720215,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.4976799748837948,0.4620833098888397,24,8,500,1000,0.0,11,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
