iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,2.217041105031967,0.20641669631004333,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.8758503099282582,0.25933337211608887,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.698266516129176,0.2879583537578583,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5321518182754517,0.31433337926864624,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4871691713730495,0.31045839190483093,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.371079723040263,0.32966673374176025,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.2835165709257126,0.3269166946411133,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2143523544073105,0.3334583640098572,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.1401886294285457,0.33420833945274353,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.0846275240182877,0.3372500538825989,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.052321786681811,0.3342500329017639,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.9811613336205482,0.3331667184829712,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.9372537011901537,0.3382500112056732,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.8737057199080785,0.3394583463668823,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.8325712755322456,0.3380833864212036,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.7904925122857094,0.33783337473869324,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.7415808190902075,0.3367917239665985,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.6968010440468788,0.33891671895980835,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6655890867114067,0.33937498927116394,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.638338620464007,0.33870837092399597,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5874032378196716,0.33995839953422546,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.5669779268403848,0.34041672945022583,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.5458009180923303,0.34141668677330017,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.5003778177003065,0.3412500023841858,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.47770261267820996,0.34179168939590454,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.4548528231680393,0.34029167890548706,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.42268937701980275,0.3433750569820404,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.4014718321462472,0.3415416479110718,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.38027080458899337,0.3419583737850189,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.36791477041939896,0.3406667113304138,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
