iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,2.220179816087087,0.15166667103767395,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.823565940062205,0.27004173398017883,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.7302464842796326,0.27404171228408813,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5430868119001389,0.3102916479110718,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4861353238423665,0.30800002813339233,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.461011032263438,0.31058335304260254,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.30643729865551,0.3253333568572998,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.268826832373937,0.32583335041999817,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.1559558287262917,0.3335000276565552,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1061313897371292,0.3347499966621399,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.0512751713395119,0.3330000042915344,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.9984362150231997,0.33629173040390015,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.9437631020943323,0.3374583423137665,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.8925464476148287,0.33883339166641235,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.8451300834616026,0.3408749997615814,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8076628223061562,0.34037500619888306,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.7523530299464861,0.3422083854675293,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.7011684638758501,0.34420841932296753,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6689203840990862,0.34062501788139343,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.6345263918240865,0.34141677618026733,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5950621105730534,0.3405833840370178,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.5605047605931759,0.3408750295639038,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.521149975558122,0.3421250283718109,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.5068642670909563,0.3427083194255829,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.46829160675406456,0.3412916660308838,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.4407798709968726,0.34304171800613403,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.43812785918513936,0.34312498569488525,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.3960256911814213,0.3426250219345093,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.37784091755747795,0.3437916934490204,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.35089782749613124,0.3399167060852051,24,24,50,1000,0.0,12,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
