iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,2.2057551940282187,0.258713960647583,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7662154883146286,0.36057695746421814,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.5099624892075856,0.42047280073165894,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.3883321682612102,0.4329928755760193,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.2618080178896587,0.4601362347602844,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.1689725170532863,0.475260466337204,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.1065086623032887,0.4778645932674408,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.0443531547983487,0.48747992515563965,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,0.9762625421086947,0.4962941110134125,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,0.9155019571383795,0.5001002550125122,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.8671716352303823,0.5019031167030334,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.803125242392222,0.5077123045921326,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.769684669872125,0.5110176205635071,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.7341873769958814,0.508213222026825,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.6781603321433067,0.5098156929016113,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.6363579059640566,0.5176282525062561,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.5944518322745959,0.5220353007316589,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.5751006590823332,0.5140224695205688,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.5328655031820139,0.5211338996887207,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.49410730227828026,0.5271434187889099,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.47187314679225284,0.526141881942749,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.4454120472073555,0.5258413553237915,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.4156288380424182,0.5281450748443604,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.3894980524977048,0.5299479961395264,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.3684353033701579,0.5305489301681519,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.3452910364915927,0.5314503908157349,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.3206506669521332,0.5363582372665405,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.3114073301355044,0.5366587042808533,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.2902968575557073,0.5352564454078674,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.2659340711931388,0.5382612347602844,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
