iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9245290805896123,0.2877083420753479,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6496214022239049,0.3644999861717224,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6038706054290135,0.37950000166893005,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.4320997496445973,0.42470836639404297,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.367551604906718,0.43300002813339233,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.2466964721679688,0.46158337593078613,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.2174855669339497,0.460791677236557,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.1177571664253871,0.4812500476837158,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.078426147500674,0.4832500219345093,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.00395401318868,0.49629172682762146,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.931926816701889,0.5072084665298462,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.8750399177273115,0.5095416903495789,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.8460293908913931,0.5103750228881836,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.803367314239343,0.5169167518615723,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.7674981902043024,0.517625093460083,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.7276650468508402,0.5204584002494812,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.6993535434206327,0.5242500305175781,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.6663968736926714,0.5230417251586914,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6328006659944853,0.5271250605583191,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.6048208922147751,0.5264583826065063,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5749088538189729,0.5280001163482666,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.5542417416969935,0.5267500877380371,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.5239669419825077,0.53125,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.4985971860587597,0.5325000286102295,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.4763866513967514,0.5325417518615723,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.4602767800291379,0.5332916975021362,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.433858472853899,0.5332916975021362,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.41480322803060216,0.5350834131240845,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.3921636628607909,0.5364583730697632,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.3717355678478877,0.5367918014526367,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
