iter,loss_mean,MSE_val,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_max_depth,algo_lmbd,algo_S,algo_R
0,8.588920554705757,174.77986285026873,3,150,10,500,10,0.0,1.5,5,0.05,30,200
1,10.337609697615186,171.44161127988437,3,150,10,500,10,0.0,1.5,5,0.05,30,200
2,11.950282970050631,164.30177460033676,3,150,10,500,10,0.0,1.5,5,0.05,30,200
3,12.689016389020486,163.9723947214774,3,150,10,500,10,0.0,1.5,5,0.05,30,200
4,13.838780393600091,162.1572995157848,3,150,10,500,10,0.0,1.5,5,0.05,30,200
5,14.682595022609396,163.38707213594142,3,150,10,500,10,0.0,1.5,5,0.05,30,200
6,14.81363191907894,158.1790931937616,3,150,10,500,10,0.0,1.5,5,0.05,30,200
7,15.972595959851503,156.49697104502363,3,150,10,500,10,0.0,1.5,5,0.05,30,200
8,17.72299221353794,153.72449136025986,3,150,10,500,10,0.0,1.5,5,0.05,30,200
9,19.259087782122574,153.91783978145682,3,150,10,500,10,0.0,1.5,5,0.05,30,200
10,20.508436016045305,151.69872283261125,3,150,10,500,10,0.0,1.5,5,0.05,30,200
11,20.127428324200512,148.53143451379822,3,150,10,500,10,0.0,1.5,5,0.05,30,200
12,21.380894227074,151.39056692928895,3,150,10,500,10,0.0,1.5,5,0.05,30,200
13,22.52612522139109,148.80248869501904,3,150,10,500,10,0.0,1.5,5,0.05,30,200
14,22.34834336132726,147.70996233070662,3,150,10,500,10,0.0,1.5,5,0.05,30,200
15,23.44281190388961,147.01184324790376,3,150,10,500,10,0.0,1.5,5,0.05,30,200
16,25.290972756838972,142.90117332790766,3,150,10,500,10,0.0,1.5,5,0.05,30,200
17,25.18378140441988,143.77574377067992,3,150,10,500,10,0.0,1.5,5,0.05,30,200
18,26.5116668238968,143.6680712533731,3,150,10,500,10,0.0,1.5,5,0.05,30,200
19,27.08869130421226,141.6088811969587,3,150,10,500,10,0.0,1.5,5,0.05,30,200
20,27.968808669828928,141.63558592738164,3,150,10,500,10,0.0,1.5,5,0.05,30,200
21,29.054885541203596,141.39736258105683,3,150,10,500,10,0.0,1.5,5,0.05,30,200
22,28.736021001966996,140.57880240982772,3,150,10,500,10,0.0,1.5,5,0.05,30,200
23,30.285912901454576,140.60305186200227,3,150,10,500,10,0.0,1.5,5,0.05,30,200
24,29.164383525357806,139.02834948171295,3,150,10,500,10,0.0,1.5,5,0.05,30,200
25,30.67200900731618,142.70582109211404,3,150,10,500,10,0.0,1.5,5,0.05,30,200
26,32.15464272451564,140.8269599215194,3,150,10,500,10,0.0,1.5,5,0.05,30,200
27,32.79116007830772,138.5878676425128,3,150,10,500,10,0.0,1.5,5,0.05,30,200
28,34.124863212886495,139.16626964703786,3,150,10,500,10,0.0,1.5,5,0.05,30,200
29,34.516511836484334,139.30857265761446,3,150,10,500,10,0.0,1.5,5,0.05,30,200
30,35.425544596444624,137.09583103950987,3,150,10,500,10,0.0,1.5,5,0.05,30,200
31,33.58054942404978,136.96583575233345,3,150,10,500,10,0.0,1.5,5,0.05,30,200
32,35.343703464951105,137.78124123405598,3,150,10,500,10,0.0,1.5,5,0.05,30,200
33,36.90974051683114,134.5309238129805,3,150,10,500,10,0.0,1.5,5,0.05,30,200
34,35.738906603252104,133.4500724448581,3,150,10,500,10,0.0,1.5,5,0.05,30,200
35,37.42557026112293,134.23045026186765,3,150,10,500,10,0.0,1.5,5,0.05,30,200
36,36.55786511960499,132.99411865974554,3,150,10,500,10,0.0,1.5,5,0.05,30,200
37,39.38281515173336,133.0942603322595,3,150,10,500,10,0.0,1.5,5,0.05,30,200
38,38.61674202734938,132.30431931259184,3,150,10,500,10,0.0,1.5,5,0.05,30,200
39,39.94949137004315,132.79263196062138,3,150,10,500,10,0.0,1.5,5,0.05,30,200
40,39.61939833665257,131.56079741412952,3,150,10,500,10,0.0,1.5,5,0.05,30,200
41,40.605403602602955,133.61427906314782,3,150,10,500,10,0.0,1.5,5,0.05,30,200
42,39.320446066504886,133.3559996416001,3,150,10,500,10,0.0,1.5,5,0.05,30,200
43,39.20518007861737,131.51996864584345,3,150,10,500,10,0.0,1.5,5,0.05,30,200
44,41.59193153960992,130.87708748477374,3,150,10,500,10,0.0,1.5,5,0.05,30,200
45,40.0539337638398,131.52918157871912,3,150,10,500,10,0.0,1.5,5,0.05,30,200
46,41.591415613942466,132.73862420202178,3,150,10,500,10,0.0,1.5,5,0.05,30,200
47,42.26326111094456,132.13775181667512,3,150,10,500,10,0.0,1.5,5,0.05,30,200
