iter,loss_mean,MSE_val,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_max_depth,algo_lmbd,algo_S,algo_R
0,3.0361992247772402,144.94378243436975,3,150,10,500,10,0,0,5,0.5,30,200
1,3.216545231517925,143.99326740627055,3,150,10,500,10,0,0,5,0.5,30,200
2,3.3854539902375054,142.65107988197656,3,150,10,500,10,0,0,5,0.5,30,200
3,3.757952370620827,141.69251154701044,3,150,10,500,10,0,0,5,0.5,30,200
4,3.4412924010444197,139.7238666356294,3,150,10,500,10,0,0,5,0.5,30,200
5,3.5321073337509405,140.78694967597136,3,150,10,500,10,0,0,5,0.5,30,200
6,3.782543427929096,138.98612657483397,3,150,10,500,10,0,0,5,0.5,30,200
7,3.649479574840704,137.1406439463276,3,150,10,500,10,0,0,5,0.5,30,200
8,4.039137085322126,137.80081270663825,3,150,10,500,10,0,0,5,0.5,30,200
9,3.724571822175595,136.25900547089483,3,150,10,500,10,0,0,5,0.5,30,200
10,3.5286705972226082,135.96456317301826,3,150,10,500,10,0,0,5,0.5,30,200
11,3.792599136023861,134.65855167465872,3,150,10,500,10,0,0,5,0.5,30,200
12,4.173839525189757,133.85456483298722,3,150,10,500,10,0,0,5,0.5,30,200
13,4.072641683354704,133.33407863961324,3,150,10,500,10,0,0,5,0.5,30,200
14,4.087921207919791,133.64679290145412,3,150,10,500,10,0,0,5,0.5,30,200
15,4.078645634211917,133.72916821184222,3,150,10,500,10,0,0,5,0.5,30,200
16,4.473757967318763,133.82320987464172,3,150,10,500,10,0,0,5,0.5,30,200
17,4.427861237338808,132.75559694044242,3,150,10,500,10,0,0,5,0.5,30,200
18,4.557554985801727,131.56300473062177,3,150,10,500,10,0,0,5,0.5,30,200
19,4.3096010502222954,132.0703738804523,3,150,10,500,10,0,0,5,0.5,30,200
20,4.638809295936619,131.8035484523203,3,150,10,500,10,0,0,5,0.5,30,200
21,4.5967882675237615,129.34065578366514,3,150,10,500,10,0,0,5,0.5,30,200
22,4.4168157462682505,131.0263581482128,3,150,10,500,10,0,0,5,0.5,30,200
23,4.896441987723154,130.94771226947216,3,150,10,500,10,0,0,5,0.5,30,200
24,5.011119466217428,130.55993678918415,3,150,10,500,10,0,0,5,0.5,30,200
25,5.040985999919983,130.12576886772385,3,150,10,500,10,0,0,5,0.5,30,200
26,4.869145197374025,129.4076646907229,3,150,10,500,10,0,0,5,0.5,30,200
27,4.9996765146371125,129.0560542528376,3,150,10,500,10,0,0,5,0.5,30,200
28,5.353983262126714,128.8642914934687,3,150,10,500,10,0,0,5,0.5,30,200
29,5.17011775517143,129.05103569398665,3,150,10,500,10,0,0,5,0.5,30,200
30,5.40874666768706,128.51202211718007,3,150,10,500,10,0,0,5,0.5,30,200
31,5.501835595819877,128.63443891765985,3,150,10,500,10,0,0,5,0.5,30,200
32,5.662474197522312,128.14993329483582,3,150,10,500,10,0,0,5,0.5,30,200
33,5.454930538816015,128.22009295332236,3,150,10,500,10,0,0,5,0.5,30,200
34,5.5311125932800085,126.96975925704447,3,150,10,500,10,0,0,5,0.5,30,200
35,5.426009088024008,127.01767618651111,3,150,10,500,10,0,0,5,0.5,30,200
36,5.787181202620455,127.345122938909,3,150,10,500,10,0,0,5,0.5,30,200
37,5.590998122816731,126.8845833945258,3,150,10,500,10,0,0,5,0.5,30,200
38,5.608748549097153,125.95975101452913,3,150,10,500,10,0,0,5,0.5,30,200
39,5.652032108055951,126.57012599335123,3,150,10,500,10,0,0,5,0.5,30,200
40,5.491712634441768,126.19061248150955,3,150,10,500,10,0,0,5,0.5,30,200
41,5.9722394588404235,125.44308806941149,3,150,10,500,10,0,0,5,0.5,30,200
42,5.630958542405254,124.76434373209966,3,150,10,500,10,0,0,5,0.5,30,200
43,5.77902065613324,125.17033694176527,3,150,10,500,10,0,0,5,0.5,30,200
44,6.310169413813456,126.39005181643324,3,150,10,500,10,0,0,5,0.5,30,200
45,6.238761502920102,124.5518272980369,3,150,10,500,10,0,0,5,0.5,30,200
46,6.101768032002294,125.3228408627486,3,150,10,500,10,0,0,5,0.5,30,200
47,6.084877402617457,124.00854809233107,3,150,10,500,10,0,0,5,0.5,30,200
48,6.266059083526467,124.28434694754118,3,150,10,500,10,0,0,5,0.5,30,200
49,6.263040399735134,125.14895306451486,3,150,10,500,10,0,0,5,0.5,30,200
50,6.232638550449061,125.3476767599085,3,150,10,500,10,0,0,5,0.5,30,200
51,6.549363365195415,124.20282016503074,3,150,10,500,10,0,0,5,0.5,30,200
52,6.504418408264523,122.9698487675733,3,150,10,500,10,0,0,5,0.5,30,200
53,6.266669046807226,124.65214317509361,3,150,10,500,10,0,0,5,0.5,30,200
54,6.151614584048109,124.30209707976978,3,150,10,500,10,0,0,5,0.5,30,200
55,6.112400378497452,123.35512906460438,3,150,10,500,10,0,0,5,0.5,30,200
56,6.679666768296468,123.2350342108708,3,150,10,500,10,0,0,5,0.5,30,200
57,7.097649655962176,122.28212490299998,3,150,10,500,10,0,0,5,0.5,30,200
58,6.718778073911785,124.8719618679747,3,150,10,500,10,0,0,5,0.5,30,200
59,7.115658290428807,122.62775598794302,3,150,10,500,10,0,0,5,0.5,30,200
60,6.987531687557351,121.9436095703245,3,150,10,500,10,0,0,5,0.5,30,200
61,6.892800377644703,121.79109636107854,3,150,10,500,10,0,0,5,0.5,30,200
62,6.847351409525483,120.76797045917927,3,150,10,500,10,0,0,5,0.5,30,200
63,7.238559925150542,121.12645955846756,3,150,10,500,10,0,0,5,0.5,30,200
64,7.363646192498979,122.2501116281469,3,150,10,500,10,0,0,5,0.5,30,200
65,7.3654083206521594,121.20260266008707,3,150,10,500,10,0,0,5,0.5,30,200
66,7.502654600127092,120.97750950054886,3,150,10,500,10,0,0,5,0.5,30,200
67,7.422721575661463,121.98077200690629,3,150,10,500,10,0,0,5,0.5,30,200
68,7.418886610557595,120.92329663306815,3,150,10,500,10,0,0,5,0.5,30,200
69,7.228884228797533,120.54404977159703,3,150,10,500,10,0,0,5,0.5,30,200
70,7.346046106922313,120.82300376805551,3,150,10,500,10,0,0,5,0.5,30,200
71,7.309578803891363,120.96202999598131,3,150,10,500,10,0,0,5,0.5,30,200
72,7.4709549685523475,119.98639615336782,3,150,10,500,10,0,0,5,0.5,30,200
73,7.617266087275644,120.50104426431872,3,150,10,500,10,0,0,5,0.5,30,200
74,7.9428319698395295,121.0574083386398,3,150,10,500,10,0,0,5,0.5,30,200
75,7.626187692513387,121.36156863994186,3,150,10,500,10,0,0,5,0.5,30,200
76,7.675119121858564,119.73928481310652,3,150,10,500,10,0,0,5,0.5,30,200
77,7.692441004711267,120.97277257055369,3,150,10,500,10,0,0,5,0.5,30,200
78,7.544988543295446,121.2968065241795,3,150,10,500,10,0,0,5,0.5,30,200
79,7.934998585412959,120.50860106576455,3,150,10,500,10,0,0,5,0.5,30,200
80,7.583030788411312,119.28092497331781,3,150,10,500,10,0,0,5,0.5,30,200
81,7.8267424011203275,118.92358486366007,3,150,10,500,10,0,0,5,0.5,30,200
82,7.791889387391022,119.79167125909524,3,150,10,500,10,0,0,5,0.5,30,200
83,7.587635760567854,119.24046985313258,3,150,10,500,10,0,0,5,0.5,30,200
84,7.627856886080787,120.51045196819197,3,150,10,500,10,0,0,5,0.5,30,200
85,7.85049123283763,120.05167130402175,3,150,10,500,10,0,0,5,0.5,30,200
86,7.865848876105556,120.14762068569064,3,150,10,500,10,0,0,5,0.5,30,200
87,8.201183759969512,119.18043204763487,3,150,10,500,10,0,0,5,0.5,30,200
88,7.572212283242831,120.03688566556106,3,150,10,500,10,0,0,5,0.5,30,200
89,7.937600009183501,119.7627182565531,3,150,10,500,10,0,0,5,0.5,30,200
90,8.29220291765904,120.04561755899367,3,150,10,500,10,0,0,5,0.5,30,200
91,7.845749064005874,118.15601724539134,3,150,10,500,10,0,0,5,0.5,30,200
92,8.07672535542375,120.1576726025812,3,150,10,500,10,0,0,5,0.5,30,200
93,8.763218655005131,119.28016305549647,3,150,10,500,10,0,0,5,0.5,30,200
94,8.393382161784375,119.11510405883877,3,150,10,500,10,0,0,5,0.5,30,200
95,7.849308588927258,120.27126685384304,3,150,10,500,10,0,0,5,0.5,30,200
96,8.033792563652357,118.61930027325653,3,150,10,500,10,0,0,5,0.5,30,200
97,8.025070551015284,119.33026220481428,3,150,10,500,10,0,0,5,0.5,30,200
98,8.211038956527334,118.99494436022209,3,150,10,500,10,0,0,5,0.5,30,200
99,7.959791682590079,118.28880841222097,3,150,10,500,10,0,0,5,0.5,30,200
100,7.606727304596626,118.07658157051473,3,150,10,500,10,0,0,5,0.5,30,200
101,8.55109931129881,117.7408459540115,3,150,10,500,10,0,0,5,0.5,30,200
102,8.602258619505658,117.5297206484641,3,150,10,500,10,0,0,5,0.5,30,200
103,8.71141719814716,118.58896409701457,3,150,10,500,10,0,0,5,0.5,30,200
104,8.644924488125714,118.83030277962139,3,150,10,500,10,0,0,5,0.5,30,200
105,8.212864293902763,118.16805405404979,3,150,10,500,10,0,0,5,0.5,30,200
106,8.45889906668524,118.22808756667267,3,150,10,500,10,0,0,5,0.5,30,200
107,8.395305735785096,116.99601354397271,3,150,10,500,10,0,0,5,0.5,30,200
108,8.6467289222527,118.93766847622098,3,150,10,500,10,0,0,5,0.5,30,200
109,8.802867996874204,119.1450532783786,3,150,10,500,10,0,0,5,0.5,30,200
110,8.744254063511669,117.72215431236893,3,150,10,500,10,0,0,5,0.5,30,200
111,9.113705360495628,117.30678517828449,3,150,10,500,10,0,0,5,0.5,30,200
112,9.33959847723888,118.34198793737733,3,150,10,500,10,0,0,5,0.5,30,200
113,8.96041754495432,119.26472155033012,3,150,10,500,10,0,0,5,0.5,30,200
114,8.664544332227564,118.0683454799201,3,150,10,500,10,0,0,5,0.5,30,200
115,9.149161952744704,117.15971533210575,3,150,10,500,10,0,0,5,0.5,30,200
116,9.139969046766424,118.18889035283202,3,150,10,500,10,0,0,5,0.5,30,200
117,9.176759227011052,118.2762636148893,3,150,10,500,10,0,0,5,0.5,30,200
118,9.193928785159848,116.95390653007667,3,150,10,500,10,0,0,5,0.5,30,200
119,8.977097266264133,117.8586863383383,3,150,10,500,10,0,0,5,0.5,30,200
120,9.593507154672006,116.66143869467666,3,150,10,500,10,0,0,5,0.5,30,200
121,8.900286605350336,117.26249226809671,3,150,10,500,10,0,0,5,0.5,30,200
122,8.82255085891901,116.23033106449091,3,150,10,500,10,0,0,5,0.5,30,200
123,8.85857063797738,116.31363615544502,3,150,10,500,10,0,0,5,0.5,30,200
124,8.98862477566808,116.64107754389529,3,150,10,500,10,0,0,5,0.5,30,200
125,8.754707476672893,116.06547831621566,3,150,10,500,10,0,0,5,0.5,30,200
126,9.046678954272709,117.36442632681644,3,150,10,500,10,0,0,5,0.5,30,200
127,9.323373480022266,116.70263079982574,3,150,10,500,10,0,0,5,0.5,30,200
128,9.051451241383797,116.70624905713387,3,150,10,500,10,0,0,5,0.5,30,200
129,9.323944953399867,116.8500620454118,3,150,10,500,10,0,0,5,0.5,30,200
130,9.06150020244247,116.54425869574038,3,150,10,500,10,0,0,5,0.5,30,200
131,9.120511918849543,117.65685595177798,3,150,10,500,10,0,0,5,0.5,30,200
132,9.681674046033207,117.29532530930102,3,150,10,500,10,0,0,5,0.5,30,200
133,9.587902651701397,114.93522859313649,3,150,10,500,10,0,0,5,0.5,30,200
134,9.748446623062703,116.06266303079494,3,150,10,500,10,0,0,5,0.5,30,200
135,9.714513063872579,115.50423747229048,3,150,10,500,10,0,0,5,0.5,30,200
136,9.320994588778337,115.68875543153575,3,150,10,500,10,0,0,5,0.5,30,200
137,9.61369496827291,116.19185313029409,3,150,10,500,10,0,0,5,0.5,30,200
138,9.295650150467418,114.69247461900348,3,150,10,500,10,0,0,5,0.5,30,200
139,9.722670157399829,115.14583151589387,3,150,10,500,10,0,0,5,0.5,30,200
140,9.876208286057041,115.52199419821137,3,150,10,500,10,0,0,5,0.5,30,200
141,9.738207230108694,115.37416886693413,3,150,10,500,10,0,0,5,0.5,30,200
142,9.876822048674502,114.86596090087976,3,150,10,500,10,0,0,5,0.5,30,200
143,9.256125944100976,116.29147098558346,3,150,10,500,10,0,0,5,0.5,30,200
144,9.981315786505036,113.64190390026798,3,150,10,500,10,0,0,5,0.5,30,200
145,9.784593655239334,114.80245650406182,3,150,10,500,10,0,0,5,0.5,30,200
146,9.959387298634974,113.65567495762383,3,150,10,500,10,0,0,5,0.5,30,200
147,10.147382028628172,116.19477708859779,3,150,10,500,10,0,0,5,0.5,30,200
148,10.14257281130653,114.80289268060034,3,150,10,500,10,0,0,5,0.5,30,200
149,9.583353569995763,113.96087238402606,3,150,10,500,10,0,0,5,0.5,30,200
150,9.950045210249172,116.36436717898233,3,150,10,500,10,0,0,5,0.5,30,200
151,9.9296426435727,113.44190443696493,3,150,10,500,10,0,0,5,0.5,30,200
152,9.61953846502173,112.28868874154306,3,150,10,500,10,0,0,5,0.5,30,200
153,9.800403272803818,114.5526271109366,3,150,10,500,10,0,0,5,0.5,30,200
154,10.522960780576332,113.8795443823089,3,150,10,500,10,0,0,5,0.5,30,200
155,10.074040875495136,114.32263896765193,3,150,10,500,10,0,0,5,0.5,30,200
156,10.48929936898439,113.46550242519403,3,150,10,500,10,0,0,5,0.5,30,200
157,10.276236074429558,115.06370213894252,3,150,10,500,10,0,0,5,0.5,30,200
158,10.222929646948579,114.75669974016596,3,150,10,500,10,0,0,5,0.5,30,200
159,10.292052434811083,112.4490793414444,3,150,10,500,10,0,0,5,0.5,30,200
160,10.475438017877117,114.64385051364683,3,150,10,500,10,0,0,5,0.5,30,200
161,10.643362535246448,112.93572955197781,3,150,10,500,10,0,0,5,0.5,30,200
162,10.874889245747251,112.69743158769553,3,150,10,500,10,0,0,5,0.5,30,200
163,11.176236498245947,113.89414464527881,3,150,10,500,10,0,0,5,0.5,30,200
164,11.232499568308725,112.3162240961042,3,150,10,500,10,0,0,5,0.5,30,200
165,11.294839806117361,113.26191947499392,3,150,10,500,10,0,0,5,0.5,30,200
166,11.28372091438056,113.910712799039,3,150,10,500,10,0,0,5,0.5,30,200
167,11.565614857994706,113.27580011164979,3,150,10,500,10,0,0,5,0.5,30,200
168,11.105437917373969,111.78858732004664,3,150,10,500,10,0,0,5,0.5,30,200
169,11.347249071448545,112.37096519486535,3,150,10,500,10,0,0,5,0.5,30,200
170,11.176958615883908,112.32202502249595,3,150,10,500,10,0,0,5,0.5,30,200
171,11.502906930358822,112.59595998689302,3,150,10,500,10,0,0,5,0.5,30,200
172,11.217957660949166,112.9814605916324,3,150,10,500,10,0,0,5,0.5,30,200
173,11.194842719799295,114.47264364196948,3,150,10,500,10,0,0,5,0.5,30,200
174,10.990293244586924,113.24758430459003,3,150,10,500,10,0,0,5,0.5,30,200
175,11.252888015013202,112.83869442562417,3,150,10,500,10,0,0,5,0.5,30,200
176,11.713227757924058,112.37797598555214,3,150,10,500,10,0,0,5,0.5,30,200
177,11.268149929748796,112.82505330431603,3,150,10,500,10,0,0,5,0.5,30,200
178,10.804521653690626,112.63243393021764,3,150,10,500,10,0,0,5,0.5,30,200
179,11.316778485636762,112.46429264909217,3,150,10,500,10,0,0,5,0.5,30,200
180,10.984069242245775,112.4341882118329,3,150,10,500,10,0,0,5,0.5,30,200
181,11.633375971698865,112.12655748052471,3,150,10,500,10,0,0,5,0.5,30,200
