iter,loss_mean,MSE_val,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_max_depth,algo_lmbd,algo_S,algo_R
0,5.279879027360618,142.7310111860812,3,150,10,500,10,0,0,5,0.1,30,200
1,6.4698807916198895,139.47553427154034,3,150,10,500,10,0,0,5,0.1,30,200
2,6.673326647551445,139.78113450146702,3,150,10,500,10,0,0,5,0.1,30,200
3,7.3045428265357195,134.84966046768332,3,150,10,500,10,0,0,5,0.1,30,200
4,8.40942153625147,134.32883620396635,3,150,10,500,10,0,0,5,0.1,30,200
5,8.303024516753418,132.97225283608947,3,150,10,500,10,0,0,5,0.1,30,200
6,9.093745541665298,131.24488317913978,3,150,10,500,10,0,0,5,0.1,30,200
7,9.03046493000511,130.42922480612148,3,150,10,500,10,0,0,5,0.1,30,200
8,9.485645255118694,128.79642658094824,3,150,10,500,10,0,0,5,0.1,30,200
9,10.620190027999246,127.73849994168634,3,150,10,500,10,0,0,5,0.1,30,200
10,10.8262396143693,127.86276693591307,3,150,10,500,10,0,0,5,0.1,30,200
11,10.783642922352083,124.3928597740327,3,150,10,500,10,0,0,5,0.1,30,200
12,11.108070981448535,122.23659234018689,3,150,10,500,10,0,0,5,0.1,30,200
13,11.693354407694388,123.50529644087105,3,150,10,500,10,0,0,5,0.1,30,200
14,12.60211187447672,122.93686519393222,3,150,10,500,10,0,0,5,0.1,30,200
15,12.78590525898073,120.27635096266015,3,150,10,500,10,0,0,5,0.1,30,200
16,13.273569158023177,120.38080915341574,3,150,10,500,10,0,0,5,0.1,30,200
17,14.364619106069622,119.4284728259246,3,150,10,500,10,0,0,5,0.1,30,200
18,14.068078744205582,119.57056106350151,3,150,10,500,10,0,0,5,0.1,30,200
19,14.476570794749486,119.64059433413418,3,150,10,500,10,0,0,5,0.1,30,200
20,14.720244756547615,118.58119644414269,3,150,10,500,10,0,0,5,0.1,30,200
21,15.770029770884552,116.86318760233951,3,150,10,500,10,0,0,5,0.1,30,200
22,15.11210974633808,116.9158840717115,3,150,10,500,10,0,0,5,0.1,30,200
23,15.770381072338296,117.49978581521265,3,150,10,500,10,0,0,5,0.1,30,200
24,15.961021379260218,117.65205185676251,3,150,10,500,10,0,0,5,0.1,30,200
25,16.761674266166636,115.4710640978875,3,150,10,500,10,0,0,5,0.1,30,200
26,17.527824903702854,114.58384470089152,3,150,10,500,10,0,0,5,0.1,30,200
27,17.160500635019606,115.03056907104666,3,150,10,500,10,0,0,5,0.1,30,200
28,17.1851679853863,115.2102014819884,3,150,10,500,10,0,0,5,0.1,30,200
29,17.59993779374082,113.54576810699477,3,150,10,500,10,0,0,5,0.1,30,200
30,18.205099112468428,113.34092188012316,3,150,10,500,10,0,0,5,0.1,30,200
31,18.639408681192624,114.44190895350252,3,150,10,500,10,0,0,5,0.1,30,200
32,19.067124453780323,113.83734067546114,3,150,10,500,10,0,0,5,0.1,30,200
33,19.355129646894298,112.29569550641371,3,150,10,500,10,0,0,5,0.1,30,200
34,19.73395875911326,112.1050695949683,3,150,10,500,10,0,0,5,0.1,30,200
35,19.077758068480506,111.9987274663698,3,150,10,500,10,0,0,5,0.1,30,200
36,19.988622747705097,112.62663519933199,3,150,10,500,10,0,0,5,0.1,30,200
37,19.917348842471004,111.80418561770496,3,150,10,500,10,0,0,5,0.1,30,200
38,19.812175077123882,111.550262197945,3,150,10,500,10,0,0,5,0.1,30,200
39,20.323062885668588,111.56574039305214,3,150,10,500,10,0,0,5,0.1,30,200
40,20.938637887379556,110.52901226318943,3,150,10,500,10,0,0,5,0.1,30,200
41,21.39570737865054,110.40657684129361,3,150,10,500,10,0,0,5,0.1,30,200
42,22.022260023678264,110.42395966923608,3,150,10,500,10,0,0,5,0.1,30,200
43,21.774932898291585,108.73983041372722,3,150,10,500,10,0,0,5,0.1,30,200
44,22.884500650608945,109.3785603186965,3,150,10,500,10,0,0,5,0.1,30,200
45,22.55728551556731,108.29231090353291,3,150,10,500,10,0,0,5,0.1,30,200
46,22.9581058913828,108.73839434321084,3,150,10,500,10,0,0,5,0.1,30,200
47,22.79253606870735,108.69934434290964,3,150,10,500,10,0,0,5,0.1,30,200
48,24.01563776603852,108.34007913963757,3,150,10,500,10,0,0,5,0.1,30,200
49,23.262575132954243,107.52909740670215,3,150,10,500,10,0,0,5,0.1,30,200
50,24.346746760851165,108.54857838980999,3,150,10,500,10,0,0,5,0.1,30,200
51,24.26494905064137,108.33471023504556,3,150,10,500,10,0,0,5,0.1,30,200
52,23.90811795461701,108.39567648185609,3,150,10,500,10,0,0,5,0.1,30,200
53,23.95709876997548,107.9621628465486,3,150,10,500,10,0,0,5,0.1,30,200
54,25.035189360070543,108.801018416001,3,150,10,500,10,0,0,5,0.1,30,200
55,25.58607447788933,108.40094996548738,3,150,10,500,10,0,0,5,0.1,30,200
56,25.199968500450584,107.87492040735886,3,150,10,500,10,0,0,5,0.1,30,200
57,26.10939288863303,105.97039240915102,3,150,10,500,10,0,0,5,0.1,30,200
58,25.199456183658956,107.58063314118588,3,150,10,500,10,0,0,5,0.1,30,200
59,26.553831530667086,107.17235054340993,3,150,10,500,10,0,0,5,0.1,30,200
60,26.513498259721107,106.82033600192028,3,150,10,500,10,0,0,5,0.1,30,200
