iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,85.90213069915771,8.45130729675293,109.11273193359375,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
1,64.49493205706278,7.567941188812256,100.2547836303711,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
2,49.93524696350098,6.886505603790283,93.36531829833984,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
3,40.0532664179802,6.406902313232422,88.68269348144531,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
4,32.161565485795336,5.899338245391846,83.62613677978516,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
5,26.550011780659357,5.547518253326416,80.16600799560547,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
6,22.213178309202195,5.278093338012695,77.53292083740234,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
7,18.838189084132512,4.991498947143555,74.72502899169922,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
8,16.329597645998,4.8321943283081055,73.23924255371094,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
9,14.347658979892731,4.697814464569092,71.96768951416016,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
10,12.835849793752034,4.524092197418213,70.27117156982422,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
11,11.56271783232689,4.394278049468994,69.01724243164062,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
12,10.510089201728503,4.298361301422119,68.09236145019531,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
13,9.595840851863226,4.210651874542236,67.2967529296875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
14,8.758231201966604,4.105829238891602,66.23959350585938,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
15,8.079469229727984,4.028867244720459,65.47370910644531,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
16,7.473145246903101,3.9729809761047363,64.97831726074219,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
17,6.965814985806744,3.886784791946411,64.19833374023438,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
18,6.482875196933747,3.8920609951019287,64.28536987304688,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
19,6.129932398796082,3.8368098735809326,63.762203216552734,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
20,5.732405772556861,3.8345675468444824,63.80876541137695,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
21,5.448153687119484,3.8187756538391113,63.636375427246094,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
22,5.1739084988832476,3.810983657836914,63.55654525756836,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
23,4.837051009039084,3.835219383239746,63.816864013671875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
24,4.570168201501171,3.7968461513519287,63.48493576049805,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
25,4.333051949640115,3.759674072265625,63.194889068603516,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
26,4.16670957048734,3.7386467456817627,63.00312042236328,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
27,3.9494022930165134,3.724332332611084,62.91204071044922,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
28,3.821951896895965,3.726848602294922,62.95661544799805,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
29,3.6967316305761537,3.7016146183013916,62.7152214050293,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
30,3.5561310993134976,3.666666269302368,62.36751937866211,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
31,3.431860338797172,3.621518611907959,61.92990493774414,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
32,3.345475452641646,3.600358247756958,61.727787017822266,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
33,3.2326599336167177,3.6219027042388916,61.91669464111328,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
34,3.1213465645660956,3.588717222213745,61.59757995605469,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
35,3.058466158186396,3.6046533584594727,61.78019714355469,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
36,3.035355137841155,3.6225855350494385,61.96788024902344,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
37,2.960730955898762,3.6206202507019043,61.94953918457031,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
38,2.8925198002035417,3.6300530433654785,62.07149124145508,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
39,2.810452680612604,3.6339893341064453,62.102020263671875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
40,2.752586099443336,3.6109156608581543,61.9032096862793,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
41,2.7416905568043393,3.6145403385162354,61.928550720214844,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
42,2.6771414237717788,3.59816575050354,61.8036003112793,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
43,2.629062021796902,3.594466209411621,61.72245407104492,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
44,2.597524825880925,3.6038289070129395,61.860618591308594,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
45,2.558837058544159,3.5741899013519287,61.61576461791992,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
46,2.5085773141185443,3.555184841156006,61.40384292602539,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
47,2.464621081252893,3.5431385040283203,61.30107498168945,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
48,2.458423642963171,3.532278299331665,61.17524719238281,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
49,2.4644506320357324,3.543971538543701,61.31314468383789,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
50,2.465263363271952,3.529815435409546,61.17353820800781,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
51,2.419631944547097,3.5209779739379883,61.13740921020508,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
52,2.3736187170942626,3.492356538772583,60.812294006347656,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
53,2.3771872511630256,3.4608020782470703,60.5098991394043,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
54,2.3711678921431303,3.4667599201202393,60.60380172729492,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
55,2.400959877396623,3.446645498275757,60.3707389831543,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
56,2.3189476739491024,3.4557268619537354,60.445281982421875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
57,2.278689165301621,3.4649503231048584,60.58041000366211,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
58,2.301138364026944,3.4625818729400635,60.534664154052734,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
59,2.276018448174,3.4310054779052734,60.21979904174805,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
60,2.2762283335626123,3.437114715576172,60.26110076904297,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
61,2.275425118257602,3.476393699645996,60.63092041015625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
62,2.216126039636632,3.495037078857422,60.8463249206543,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
63,2.1781814762949945,3.5049166679382324,60.94272994995117,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
64,2.1344864415874083,3.5022552013397217,60.93450164794922,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
