iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,62.283078247706094,8.427718162536621,83.99061584472656,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
1,44.37443501790364,7.4468793869018555,74.1805191040039,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
2,31.681092081069945,6.6265153884887695,65.94342041015625,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
3,23.38205130815506,6.043410778045654,60.22380447387695,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
4,17.511227326393126,5.579389572143555,55.54417419433594,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
5,13.4770228377978,5.14323616027832,51.286434173583984,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
6,10.475849384069443,4.800618648529053,47.84396743774414,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
7,8.282586061954499,4.485415935516357,44.68143844604492,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
8,6.600908963680268,4.232324600219727,42.1121826171875,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
9,5.363846854368846,3.997079372406006,39.78105163574219,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
10,4.4411059715350465,3.805234432220459,37.8746452331543,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
11,3.757095718632142,3.5988962650299072,35.81905746459961,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
12,3.110094784150521,3.3855481147766113,33.66403579711914,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
13,2.6253710996856294,3.226067066192627,32.08224868774414,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
14,2.2046687991917135,3.070253849029541,30.52532958984375,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
15,1.9048844312131405,2.9389877319335938,29.20731544494629,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
16,1.6373697835206986,2.8214609622955322,28.063138961791992,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
17,1.438526608000199,2.6835477352142334,26.673900604248047,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
18,1.2689310791964332,2.5586843490600586,25.419172286987305,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
19,1.0901212346181273,2.4517877101898193,24.333499908447266,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
20,0.9484795631282031,2.3601021766662598,23.397123336791992,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
21,0.8236838147416711,2.2612802982330322,22.40060043334961,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
22,0.7223413892835379,2.1656064987182617,21.429962158203125,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
23,0.6408751635129253,2.079838514328003,20.566761016845703,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
24,0.5802473258847992,1.9879803657531738,19.64278793334961,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
25,0.5298818893233935,1.924065351486206,18.997262954711914,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
26,0.4812414574747284,1.8479771614074707,18.229400634765625,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
27,0.429651950498422,1.781800389289856,17.5515079498291,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
28,0.4037045989682277,1.7425295114517212,17.183012008666992,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
29,0.38123046278953554,1.6847777366638184,16.599336624145508,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
30,0.3386539818284412,1.623267412185669,15.979595184326172,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
31,0.3191890794225037,1.5811623334884644,15.574522018432617,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
32,0.30129963036005697,1.5291545391082764,15.047199249267578,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
33,0.2833571936376393,1.4979745149612427,14.72778034210205,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
34,0.2673982741155972,1.449989914894104,14.26193904876709,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
35,0.24960005902374785,1.4094523191452026,13.858654022216797,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
36,0.25379340118418137,1.371652364730835,13.494568824768066,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
37,0.2428664886454741,1.346166968345642,13.236513137817383,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
38,0.22945356611472864,1.3248885869979858,13.027198791503906,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
39,0.21933738680556417,1.2922190427780151,12.701225280761719,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
40,0.21019270709405344,1.2451746463775635,12.225761413574219,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
41,0.20188494021849085,1.2213064432144165,11.979374885559082,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
42,0.19435068884864448,1.2014297246932983,11.762256622314453,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
43,0.19186407833049696,1.1733081340789795,11.47784423828125,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
44,0.18161264108183484,1.1483206748962402,11.230524063110352,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
45,0.17642106166109442,1.1109702587127686,10.864605903625488,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
46,0.17587431207609674,1.0873847007751465,10.619091033935547,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
47,0.16705720393763235,1.0691033601760864,10.441222190856934,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
48,0.16291524929227308,1.043637990951538,10.184575080871582,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
49,0.15131722480989993,1.0232181549072266,9.9718656539917,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
50,0.15111620225322744,1.0014963150024414,9.762401580810547,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
51,0.14161310106205444,0.9760881066322327,9.50329875946045,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
52,0.12700982965373744,0.9379197359085083,9.122404098510742,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
53,0.12262552587160219,0.9254254102706909,9.00973129272461,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
54,0.12998161962488666,0.9053770899772644,8.803990364074707,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
55,0.1340333054292326,0.8954335451126099,8.706976890563965,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
56,0.12626124574492376,0.8833478093147278,8.571616172790527,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
57,0.12472414342376092,0.8724378943443298,8.464722633361816,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
58,0.12964632661702732,0.8630512952804565,8.376055717468262,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
59,0.12788640529848636,0.8670139908790588,8.4076509475708,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
60,0.11340867049060761,0.8399503231048584,8.13109302520752,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
61,0.12019773779436946,0.8250214457511902,7.988372802734375,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
62,0.12734413483956208,0.8034297823905945,7.7748284339904785,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
63,0.12319078746251762,0.7875431776046753,7.6251749992370605,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
64,0.11989654331623266,0.7693524956703186,7.451399803161621,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
65,0.10563121686223895,0.7480871081352234,7.231557846069336,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
66,0.10576722608258327,0.7224332094192505,6.952898979187012,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
67,0.11247901475677888,0.703483521938324,6.752495288848877,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
68,0.11860828121580805,0.6922926902770996,6.644608020782471,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
69,0.1300147566641681,0.6852392554283142,6.585990905761719,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
70,0.1283099158294499,0.6725457310676575,6.456974983215332,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
71,0.11432132293547814,0.6667525172233582,6.412540912628174,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
72,0.11478806062640312,0.6600154042243958,6.339219093322754,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
73,0.12415171993741145,0.6517823338508606,6.259777545928955,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
74,0.12459399699543913,0.630159854888916,6.043724536895752,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
75,0.12341770057721685,0.6293573379516602,6.026925086975098,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
76,0.12207451001430551,0.6154254078865051,5.876152992248535,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
77,0.13664306464605033,0.6020397543907166,5.750281810760498,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
78,0.13594226619849603,0.586139976978302,5.596962928771973,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
79,0.13965456781210378,0.5834417343139648,5.5715651512146,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
80,0.13417749483138322,0.5840635895729065,5.585659027099609,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
81,0.12231523901107721,0.5670549273490906,5.413605690002441,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
82,0.12616716356870408,0.5662522912025452,5.39622688293457,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
83,0.11905130760433773,0.5623403787612915,5.358413219451904,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
84,0.12438708991588404,0.5535836219787598,5.288082599639893,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
85,0.11048225185989091,0.5377063751220703,5.134455680847168,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
86,0.11663420516221473,0.5261736512184143,5.025374889373779,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
87,0.1112356809192958,0.5202608108520508,4.9649505615234375,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
88,0.111866698563875,0.5135772824287415,4.884088516235352,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
89,0.1065229429025203,0.5061371326446533,4.802168846130371,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
90,0.11020537666510791,0.49681490659713745,4.721401691436768,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
91,0.1126901471040522,0.491113543510437,4.666177749633789,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
92,0.12121529612709613,0.4810289740562439,4.565847396850586,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
93,0.1171477320852379,0.486430823802948,4.616448879241943,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
94,0.11564181662979536,0.4826202988624573,4.566823959350586,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
95,0.11283360963144029,0.47105059027671814,4.452145099639893,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
96,0.12004618962372963,0.47096824645996094,4.448972702026367,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
