iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,86.81895258585612,8.478484153747559,109.44110870361328,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
1,65.22567500432332,7.568700313568115,100.32901763916016,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
2,50.51870739936829,6.840091228485107,93.05345153808594,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
3,39.62800017992655,6.289002895355225,87.56328582763672,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
4,31.95427029768626,5.812655448913574,82.96923065185547,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
5,26.605008424123127,5.525538921356201,80.1181869506836,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
6,22.296643971602123,5.235908031463623,77.26686096191406,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
7,19.246756991346675,5.028959274291992,75.17491149902344,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
8,16.696452903449536,4.850175857543945,73.5252685546875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
9,14.88954690595468,4.741796493530273,72.4695816040039,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
10,13.142789569894473,4.612646579742432,71.19525909423828,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
11,11.760646833181381,4.495479106903076,70.10762786865234,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
12,10.516776142517726,4.349870681762695,68.62577819824219,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
13,9.57398146589597,4.224617004394531,67.48377227783203,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
14,8.825705336928367,4.183337211608887,67.08141326904297,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
15,8.123494434555372,4.131714344024658,66.60558319091797,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
16,7.578766879638036,4.087899684906006,66.1572036743164,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
17,6.998410684963067,4.055351734161377,65.87382507324219,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
18,6.539989610215028,3.9956438541412354,65.26335144042969,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
19,6.127070443530878,3.977104902267456,65.13311004638672,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
20,5.774682116185625,3.949249744415283,64.87327575683594,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
21,5.447547029008468,3.9349236488342285,64.8126220703125,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
22,5.103041623011231,3.931000232696533,64.8209457397461,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
23,4.870654003570477,3.939593553543091,64.87250518798828,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
24,4.611232666174571,3.9260990619659424,64.70074462890625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
25,4.408841146280368,3.9281795024871826,64.74229431152344,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
26,4.150350642303626,3.9180116653442383,64.63542175292969,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
27,3.9369806991517544,3.893716812133789,64.44369506835938,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
28,3.8054855066537856,3.8533060550689697,64.0241928100586,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
29,3.6762040834625562,3.858311414718628,64.11135864257812,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
30,3.550916297733784,3.847998857498169,64.05046844482422,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
31,3.4562209224204223,3.8198771476745605,63.77192687988281,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
32,3.355856888691584,3.787236452102661,63.38932418823242,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
33,3.2315329033633073,3.74210262298584,62.93605041503906,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
34,3.1431112320969503,3.7582950592041016,63.13556671142578,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
35,3.0827599157889685,3.7645890712738037,63.21963882446289,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
36,2.9711776732777557,3.767575740814209,63.233314514160156,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
37,2.8779257575422523,3.767491579055786,63.265689849853516,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
38,2.8055502306173246,3.7468783855438232,63.08143997192383,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
39,2.758977264935772,3.7231385707855225,62.88190841674805,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
40,2.6697059242178995,3.735865592956543,63.032203674316406,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
41,2.643230545048912,3.7105767726898193,62.79096984863281,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
42,2.6028155106678605,3.6972596645355225,62.73539733886719,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
43,2.5903226957221825,3.6791880130767822,62.603477478027344,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
44,2.5456333151770134,3.7004611492156982,62.855411529541016,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
45,2.505164886023849,3.712723970413208,62.99486541748047,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
46,2.470937719643116,3.6726458072662354,62.60099792480469,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
47,2.461710772390167,3.67714524269104,62.62898635864258,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
