iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,77.69072088241577,8.966550827026367,90.12809753417969,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
1,61.82107643127441,7.8337297439575195,78.79861450195312,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
2,49.614344139099124,6.860217571258545,69.03019714355469,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
3,40.095311317443844,6.0349812507629395,60.8065071105957,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
4,32.88467058499654,5.393842697143555,54.378658294677734,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
5,27.176354274749755,4.852880954742432,48.977935791015625,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
6,22.76984072049459,4.355230331420898,44.03296661376953,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
7,19.186160462697348,3.911334753036499,39.6481819152832,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
8,16.27389399687449,3.536043882369995,35.918373107910156,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
9,13.759262369473776,3.175471544265747,32.34054946899414,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
10,11.80222814877828,2.88265061378479,29.44805335998535,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
11,10.241437174479167,2.6318821907043457,26.983016967773438,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
12,8.96594710667928,2.42099928855896,24.92469024658203,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
13,7.885966614882151,2.229799270629883,23.045564651489258,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
14,6.926489618619283,2.044736385345459,21.228675842285156,3,150,10,500,10,1.0,0,10,False,0.01,,5,300,2
