iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,86.71226309458415,8.502279281616211,109.69315338134766,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
1,64.78157350858052,7.5334343910217285,100.1304702758789,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
2,50.007280060450235,6.801363468170166,92.86346435546875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
3,39.39390985806783,6.211606025695801,86.95573425292969,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
4,32.049191264311474,5.811398029327393,82.96309661865234,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
5,26.38609130859375,5.484823703765869,79.72203063964844,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
6,22.059065991242726,5.132396221160889,76.2940673828125,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
7,18.848299645582834,4.9433393478393555,74.4708023071289,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
8,16.38957071661949,4.780682563781738,72.87736511230469,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
9,14.578864284157753,4.6431403160095215,71.6006851196289,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
10,12.999011701941491,4.50816011428833,70.29753112792969,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
11,11.601487482090791,4.377833843231201,69.09442138671875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
12,10.397498832543691,4.3024797439575195,68.37567138671875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
13,9.50096924940745,4.225212097167969,67.66588592529297,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
14,8.675932659506797,4.151921272277832,66.94049072265625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
15,8.019606940795978,4.0678391456604,66.14338684082031,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
16,7.446073904025058,4.042043685913086,65.87420654296875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
17,6.94725410707295,3.99965500831604,65.45547485351562,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
18,6.545711345175902,3.93765926361084,64.85785675048828,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
19,6.151218266487121,3.924227476119995,64.77721405029297,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
20,5.721384134540955,3.918962001800537,64.7828369140625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
21,5.297526064341267,3.8769524097442627,64.35136413574219,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
22,5.006770721947153,3.8587594032287598,64.19865417480469,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
23,4.762725889409582,3.8108980655670166,63.70400619506836,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
24,4.590812373384833,3.815666675567627,63.731388092041016,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
25,4.378460353923341,3.784010410308838,63.434635162353516,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
26,4.161010355850061,3.744591474533081,63.03929138183594,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
27,3.9848212842146555,3.7264132499694824,62.91364669799805,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
28,3.824164509276549,3.7440004348754883,63.14931869506836,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
29,3.6801612329731386,3.676330327987671,62.45454025268555,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
30,3.5247876968979837,3.6720855236053467,62.46001434326172,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
31,3.4545548384512466,3.678786277770996,62.48555374145508,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
