iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,94.19118068695069,8.777419090270996,112.20232391357422,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
1,77.22954238891602,7.723843574523926,101.65052032470703,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
2,64.41371954600017,6.8967061042785645,93.38971710205078,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
3,54.42548339207967,6.182838439941406,86.3018798828125,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
4,46.55378986040751,5.548051834106445,80.02116394042969,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
5,40.183616644541424,5.025242805480957,74.8055648803711,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
6,35.280263315836585,4.6134934425354,70.69536590576172,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
7,31.209848391215008,4.210146427154541,66.67204284667969,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
8,28.075963611602784,3.9074716567993164,63.69617462158203,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
9,25.446370487213134,3.6625847816467285,61.316497802734375,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
10,23.29722532908122,3.4555869102478027,59.27470016479492,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
11,21.464154170354206,3.2424023151397705,57.21381759643555,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
12,19.913952306111653,3.0493223667144775,55.339576721191406,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
13,18.613654950459797,2.8841378688812256,53.76517868041992,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
14,17.50209471384684,2.7835443019866943,52.79829406738281,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
15,16.55492365837097,2.6870381832122803,51.85163497924805,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
16,15.818836647669475,2.5926778316497803,50.94731903076172,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
17,15.118975992202758,2.4864327907562256,49.897438049316406,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
18,14.49805687268575,2.4069154262542725,49.1129264831543,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
19,13.930650668144226,2.343515634536743,48.51462173461914,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
20,13.514623293876648,2.2907261848449707,48.00238037109375,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
21,13.04706039428711,2.209688901901245,47.214107513427734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
22,12.64570785522461,2.166553020477295,46.80170822143555,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
