iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,85.46025482177734,6.215358257293701,87.42623901367188,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
1,58.12578183492025,3.592693328857422,60.987274169921875,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
2,43.49331099192302,2.1327362060546875,46.28564453125,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
3,34.88804425557454,1.2804425954818726,37.77183532714844,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
4,30.397813504536945,0.8430023193359375,33.36772537231445,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
5,27.836064847310386,0.5764477849006653,30.776748657226562,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
6,26.4749835840861,0.4481646716594696,29.48250961303711,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
7,25.84727912902832,0.3875710666179657,28.861576080322266,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
8,25.128063373565674,0.3114764392375946,28.130107879638672,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
9,24.93851157506307,0.30002158880233765,27.98568344116211,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
10,24.924627443949383,0.2814309895038605,27.81231117248535,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
11,24.66731305440267,0.2522243559360504,27.51279067993164,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
12,24.512387065887452,0.2477370798587799,27.447633743286133,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
13,24.939601332346598,0.2957141697406769,27.921449661254883,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
14,24.524497820536297,0.2597537636756897,27.601228713989258,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
15,24.270284150441487,0.22730761766433716,27.260265350341797,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
16,24.003293431599936,0.20459429919719696,27.091838836669922,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
17,23.950363547007242,0.20556674897670746,27.09501075744629,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
18,24.14952043533325,0.23217056691646576,27.373855590820312,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
19,24.182509638468424,0.2366713285446167,27.390790939331055,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
20,24.001701647440594,0.21666903793811798,27.16213035583496,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
21,24.161796372731526,0.23571161925792694,27.34660530090332,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
22,24.304046573638917,0.2606413960456848,27.589101791381836,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
23,24.5979642868042,0.2737954258918762,27.77105140686035,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
24,24.316037673950195,0.24605318903923035,27.495882034301758,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
25,24.23017979303996,0.2258094847202301,27.32400131225586,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
26,24.215736204783123,0.22571825981140137,27.376270294189453,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
27,24.221493701934815,0.2289903312921524,27.35230255126953,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
28,24.37721928914388,0.25073903799057007,27.595352172851562,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
29,24.52297857284546,0.27004364132881165,27.777015686035156,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
30,24.325766963958742,0.24213923513889313,27.5070743560791,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
31,24.373731625874836,0.25209906697273254,27.561931610107422,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
32,24.41523459116618,0.24918735027313232,27.52750015258789,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
