iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,65.27480703353882,8.415364265441895,86.04295349121094,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
1,46.32691421826681,7.421103477478027,76.20036315917969,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
2,34.014206583499906,6.628243923187256,68.26561737060547,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
3,25.343333484331765,6.01860237121582,62.222599029541016,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
4,19.378372881213824,5.5359015464782715,57.444091796875,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
5,15.017189201315244,5.132793426513672,53.41767120361328,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
6,11.665801941951116,4.722774982452393,49.34458541870117,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
7,9.362437254190445,4.419928550720215,46.33350372314453,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
8,7.639111827338735,4.179691314697266,43.94983673095703,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
9,6.434460052798192,3.968719959259033,41.85222244262695,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
10,5.37588255494833,3.7318575382232666,39.508201599121094,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
11,4.503443848689397,3.5333900451660156,37.52288055419922,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
12,3.823435980429252,3.3814268112182617,35.99992752075195,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
13,3.302416504820188,3.2269368171691895,34.455448150634766,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
14,2.883781011303266,3.1009950637817383,33.16432189941406,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
15,2.5109356704850994,2.9390101432800293,31.561933517456055,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
16,2.243127406053245,2.8213493824005127,30.354196548461914,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
17,2.0207682885726292,2.7315514087677,29.4555606842041,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
18,1.829856003448367,2.633437395095825,28.441059112548828,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
19,1.6367516275246938,2.55302095413208,27.64602279663086,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
20,1.458583533068498,2.4421491622924805,26.53592300415039,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
21,1.3005164913088083,2.3606138229370117,25.706296920776367,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
22,1.187245660473903,2.28518009185791,24.940876007080078,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
23,1.0778041401878,2.190767288208008,24.003414154052734,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
24,1.0020023066736758,2.13147234916687,23.396625518798828,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
25,0.9222995107372601,2.0713062286376953,22.80476188659668,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
26,0.8612477969626585,2.02872371673584,22.378698348999023,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
27,0.7989723773176471,1.9759788513183594,21.862253189086914,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
28,0.7508707675337791,1.9345543384552002,21.47438621520996,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
29,0.6859905762225389,1.8718525171279907,20.859106063842773,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
30,0.634626545223097,1.8305314779281616,20.426267623901367,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
31,0.6151102007304629,1.8049017190933228,20.143442153930664,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
32,0.5791916353007157,1.7620564699172974,19.685054779052734,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
33,0.563213683149467,1.719435453414917,19.261070251464844,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
34,0.552184799524645,1.7026985883712769,19.134214401245117,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
35,0.5287738956386844,1.675917387008667,18.855857849121094,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
36,0.5211683925365408,1.645612120628357,18.54461669921875,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
37,0.4981414183105032,1.6058238744735718,18.145057678222656,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
38,0.4910745595085124,1.5830765962600708,17.93239402770996,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
39,0.4840525887471934,1.538520336151123,17.47968101501465,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
40,0.45983497860531014,1.5137996673583984,17.243648529052734,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
41,0.4535597227141261,1.481935977935791,16.93495750427246,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
42,0.4335562428086996,1.4632960557937622,16.75990867614746,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
43,0.43077371360113226,1.4419217109680176,16.55366325378418,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
44,0.41091918057451643,1.4286459684371948,16.413053512573242,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
45,0.4162324712301294,1.3968982696533203,16.07927894592285,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
46,0.414087363978227,1.404011607170105,16.159151077270508,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
47,0.395133099189649,1.3776605129241943,15.912259101867676,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
48,0.39124764752884705,1.3433009386062622,15.556398391723633,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
49,0.3789972863160074,1.3254379034042358,15.366613388061523,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
50,0.37132819583794724,1.3192535638809204,15.32033920288086,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
51,0.3609778003456692,1.2938529253005981,15.052517890930176,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
52,0.3490360225240389,1.2692980766296387,14.809904098510742,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
53,0.34972141780580085,1.2381020784378052,14.509419441223145,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
54,0.3605402865447104,1.2305272817611694,14.431034088134766,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
55,0.3550569483761986,1.224183201789856,14.349922180175781,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
56,0.3548430059850216,1.226364254951477,14.382747650146484,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
57,0.3351482170106222,1.2165932655334473,14.292573928833008,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
58,0.3229675541321437,1.1989238262176514,14.115933418273926,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
59,0.3177286498993635,1.184805154800415,13.974431991577148,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
60,0.31162471417958537,1.1627863645553589,13.784245491027832,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
61,0.3285238163731992,1.1622918844223022,13.779830932617188,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
62,0.31969800669699905,1.149774193763733,13.639235496520996,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
63,0.3083826251452168,1.1222171783447266,13.358967781066895,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
64,0.31955299178138374,1.105117678642273,13.207640647888184,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
65,0.32630678833772736,1.0988154411315918,13.148014068603516,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
66,0.32337606356168785,1.0991849899291992,13.152494430541992,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
67,0.31605264223685176,1.0876755714416504,13.067736625671387,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
68,0.30485961789265276,1.0812336206436157,13.00859546661377,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
69,0.31171244897569217,1.0799705982208252,13.013278007507324,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
70,0.30591165693787237,1.071035623550415,12.93798542022705,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
71,0.295881765888383,1.0531587600708008,12.746994018554688,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
72,0.2974598442825178,1.0470730066299438,12.674300193786621,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
73,0.3077639942367872,1.0308787822723389,12.518694877624512,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
74,0.299899534098804,1.0067113637924194,12.26025104522705,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
75,0.3083096387299399,1.0114043951034546,12.285619735717773,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
76,0.2951236836736401,1.008671760559082,12.268887519836426,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
77,0.29063485611851014,0.9945898652076721,12.139606475830078,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
78,0.29606540995649994,0.9879288077354431,12.080748558044434,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
79,0.29060073278223475,0.9814178943634033,12.013648986816406,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
80,0.28720520418758194,0.9845674633979797,12.068194389343262,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
81,0.27681162564704814,0.9702231884002686,11.917309761047363,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
82,0.2723107858685156,0.9659093618392944,11.871161460876465,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
83,0.2710934719629586,0.9612462520599365,11.82758903503418,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
84,0.2793897797788183,0.9711704850196838,11.927680015563965,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
85,0.2799699302762747,0.9710261225700378,11.914421081542969,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
86,0.29065207039316493,0.9635845422744751,11.827777862548828,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
87,0.2839107206091285,0.9623055458068848,11.8027925491333,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
88,0.28286321547503274,0.9621217250823975,11.801027297973633,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
89,0.2787108460937937,0.9549670815467834,11.723755836486816,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
90,0.2775237164273858,0.9329207539558411,11.506619453430176,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
91,0.2987601683164636,0.9398047924041748,11.569226264953613,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
92,0.2814252576728662,0.9361472725868225,11.525014877319336,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
93,0.2859215948482354,0.937635600566864,11.55929946899414,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
94,0.28607399318367244,0.9446666836738586,11.636490821838379,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
95,0.29876012075692415,0.948757529258728,11.693885803222656,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
96,0.29681990957198046,0.938170313835144,11.585429191589355,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
97,0.30185258786814906,0.9455698728561401,11.684147834777832,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
98,0.3084747776823739,0.9527678489685059,11.77114486694336,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
99,0.2941931328674157,0.9344886541366577,11.601069450378418,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
100,0.3060319433361292,0.9225194454193115,11.474090576171875,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
101,0.3129701968903343,0.9429925680160522,11.685091018676758,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
102,0.3155399024921159,0.939415693283081,11.645157814025879,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
103,0.3131106507902344,0.9258225560188293,11.498425483703613,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
104,0.32409188979926207,0.9268593788146973,11.50509262084961,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
105,0.3245088697550818,0.9165692329406738,11.413596153259277,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
106,0.305035564104716,0.8949636220932007,11.173370361328125,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
107,0.308710176286598,0.8882035613059998,11.104729652404785,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
108,0.3030040837700168,0.880297064781189,11.043230056762695,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
109,0.2967129740491509,0.8767118453979492,10.994987487792969,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
110,0.3008895940054208,0.8737320899963379,10.979024887084961,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
111,0.2959672620954613,0.8602920770645142,10.839862823486328,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
112,0.30674434973547854,0.8636547923088074,10.852386474609375,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
113,0.30608660068362953,0.8608814477920532,10.819273948669434,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
114,0.3078372959420085,0.8650886416435242,10.849140167236328,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
115,0.3002716258602838,0.8456246256828308,10.659228324890137,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
116,0.31027777191251515,0.8603077530860901,10.804790496826172,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
117,0.3128229189912478,0.8553820848464966,10.742169380187988,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
118,0.30958044608434043,0.8534420728683472,10.723956108093262,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
119,0.30431851238633195,0.8405060172080994,10.586483001708984,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
120,0.30274145778889455,0.8362879753112793,10.555952072143555,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
121,0.2879165211568276,0.8284140825271606,10.469606399536133,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
122,0.2859898974498113,0.8263257741928101,10.458290100097656,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
123,0.2855564045533538,0.8246303200721741,10.444900512695312,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
124,0.28002446856349705,0.8336303234100342,10.526527404785156,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
125,0.28462591516474883,0.8228214979171753,10.425145149230957,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
126,0.28098029278218745,0.8178529739379883,10.373781204223633,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
127,0.27841552670424186,0.8279153108596802,10.495413780212402,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
128,0.276193093660598,0.8243037462234497,10.460068702697754,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
129,0.268613378132383,0.8368406295776367,10.579849243164062,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
130,0.275537667889148,0.8462550640106201,10.673133850097656,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
131,0.27280919142067434,0.8407653570175171,10.609981536865234,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
132,0.28166323992734155,0.8582648038864136,10.783791542053223,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
133,0.27332990028274556,0.8579314351081848,10.787686347961426,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
134,0.2801347162295133,0.8620051145553589,10.851851463317871,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
135,0.28000441114728647,0.8446922898292542,10.665013313293457,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
136,0.2695132205014428,0.8484567999839783,10.6952543258667,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
137,0.2639601694482068,0.8280295729637146,10.505895614624023,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
138,0.27077379057804746,0.8252896666526794,10.49394702911377,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
139,0.2652454888137678,0.828925371170044,10.531448364257812,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
140,0.2677432024354736,0.8331215381622314,10.568297386169434,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
141,0.2680285692960024,0.835422933101654,10.599748611450195,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
142,0.27280283564080793,0.8265643119812012,10.517342567443848,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
143,0.2741748762627443,0.8288375735282898,10.530213356018066,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
144,0.2725509136573722,0.8299162983894348,10.523272514343262,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
145,0.27254552393530806,0.8443136811256409,10.658895492553711,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
146,0.27615948354204495,0.8507727384567261,10.72146224975586,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
147,0.27106674877926706,0.8402619361877441,10.622650146484375,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
148,0.2681203376579409,0.8491278886795044,10.709370613098145,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
149,0.28985680181533097,0.8318992257118225,10.536263465881348,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
150,0.2952188213169575,0.8356877565383911,10.566391944885254,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
151,0.30262217574442424,0.8275940418243408,10.484211921691895,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
152,0.29682707217211524,0.8276333808898926,10.479107856750488,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
153,0.2929410849014918,0.8213562965393066,10.428976058959961,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
154,0.302730158859243,0.802032470703125,10.221529960632324,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
155,0.3086361885381242,0.8094841241836548,10.315960884094238,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
156,0.3107179900072515,0.8091250658035278,10.291818618774414,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
157,0.30258987907941143,0.8192224502563477,10.39261245727539,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
158,0.31272201872120303,0.8222039341926575,10.436478614807129,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
159,0.309067438300699,0.8088664412498474,10.297199249267578,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
160,0.30610868413001296,0.8228322863578796,10.433162689208984,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
161,0.31889433164770403,0.8132149577140808,10.337518692016602,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
162,0.34132422527919215,0.8146534562110901,10.349370002746582,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
163,0.3327453093851606,0.8282618522644043,10.493285179138184,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
164,0.3148577502323315,0.8354856967926025,10.579765319824219,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
165,0.30762979166582227,0.820134699344635,10.421995162963867,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
166,0.2986208659255256,0.8182768225669861,10.411048889160156,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
167,0.3018302145615841,0.8303983211517334,10.559024810791016,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
168,0.3095441857818514,0.8324465155601501,10.573851585388184,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
169,0.30620372463328144,0.8255622982978821,10.502206802368164,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
170,0.3083063302359854,0.818324863910675,10.438406944274902,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
171,0.293141823404779,0.8158958554267883,10.398051261901855,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
172,0.2903809572197497,0.809009850025177,10.316716194152832,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
173,0.2819864505156875,0.7989886999130249,10.224357604980469,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
174,0.2943988346370558,0.7971048951148987,10.202250480651855,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
175,0.30735508310298126,0.8050540089607239,10.280743598937988,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
176,0.306531289977332,0.8156206011772156,10.389599800109863,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
177,0.31113891220030687,0.8139075040817261,10.370819091796875,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
178,0.30685586587836344,0.8076251745223999,10.295374870300293,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
179,0.30426311211194845,0.8149992823600769,10.385558128356934,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
180,0.31609327740967275,0.8117404580116272,10.350253105163574,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
181,0.32204653092349567,0.8278487920761108,10.519845008850098,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
182,0.30487099713335436,0.8334900140762329,10.565750122070312,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
183,0.28562148913741114,0.8312833905220032,10.542157173156738,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
184,0.2914373067300767,0.8224971890449524,10.44638442993164,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
185,0.2918703464108209,0.8140664100646973,10.347224235534668,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
186,0.2922678510534267,0.8125362992286682,10.317237854003906,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
187,0.2958886708978874,0.8090724945068359,10.295258522033691,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
188,0.2975967789192994,0.7992854714393616,10.194498062133789,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
189,0.2996985962924858,0.8182821273803711,10.388299942016602,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
190,0.3019062764259676,0.8242648243904114,10.43620491027832,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
191,0.2885349553202589,0.8230848908424377,10.43050479888916,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
192,0.2838464311758677,0.814690351486206,10.332453727722168,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
193,0.2923832634650171,0.8040611743927002,10.21658992767334,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
194,0.29834764743844666,0.8195300698280334,10.364192008972168,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
195,0.2978941021611293,0.8302016854286194,10.468926429748535,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
196,0.29156679298728705,0.836698591709137,10.570147514343262,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
197,0.2873283858907719,0.8254013061523438,10.449750900268555,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
198,0.29378063686502476,0.8270655274391174,10.470273971557617,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
199,0.2903238943871111,0.8115301132202148,10.312808990478516,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
200,0.28360820376935103,0.8214211463928223,10.41100025177002,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
201,0.28156171722337603,0.826120138168335,10.456890106201172,3,150,5,500,10,1.5,0,10,False,0.01,,5,300,2
