iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,94.46846316655477,8.824503898620605,112.61933898925781,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
1,77.84065715789795,7.756256580352783,101.90718078613281,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
2,64.61315291086832,6.871245384216309,93.11148071289062,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
3,54.25198106765747,6.107821464538574,85.49356842041016,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
4,46.30799958229065,5.527617931365967,79.72212982177734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
5,40.05599417050679,5.0471415519714355,74.97164154052734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
6,35.12154867808024,4.614821910858154,70.69369506835938,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
7,31.350625025431317,4.275900363922119,67.34290313720703,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
8,28.008738238016765,3.9235072135925293,63.8475341796875,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
9,25.471438334782917,3.6529459953308105,61.178707122802734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
10,23.361729644139608,3.4420809745788574,59.118927001953125,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
11,21.53350673039754,3.241377592086792,57.186031341552734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
12,19.951969442367552,3.0507283210754395,55.33271026611328,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
13,18.719956045150756,2.896986722946167,53.830810546875,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
14,17.53696052869161,2.7675132751464844,52.575706481933594,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
15,16.547595343589784,2.6342008113861084,51.283363342285156,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
16,15.74731827100118,2.551888942718506,50.49786376953125,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
17,14.941389609972635,2.469032049179077,49.690242767333984,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
18,14.357170723279317,2.386246919631958,48.88582992553711,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
19,13.779288500150045,2.3226075172424316,48.28362274169922,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
20,13.37741686185201,2.279893636703491,47.851016998291016,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
21,12.94734274784724,2.2647531032562256,47.70525360107422,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
22,12.646226766904196,2.1946446895599365,47.032196044921875,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
23,12.31786947329839,2.144209861755371,46.52752685546875,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
24,12.001938297748566,2.103080987930298,46.15489196777344,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
25,11.711235873699188,2.100362777709961,46.147674560546875,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
26,11.48293488740921,2.0777182579040527,45.94301986694336,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
27,11.235415637493134,2.04964280128479,45.69050979614258,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
28,10.975609280268351,2.0189151763916016,45.38615036010742,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
29,10.796044843196869,1.9938229322433472,45.13182067871094,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
30,10.6687854941686,1.9812941551208496,45.019927978515625,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
31,10.540340203444163,1.997576117515564,45.22300720214844,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
32,10.402464711666108,2.0184102058410645,45.42339324951172,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
33,10.261489775180817,2.0013041496276855,45.25802993774414,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
34,10.10784255584081,2.000420331954956,45.243526458740234,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
35,9.968350358009339,1.9598456621170044,44.85331344604492,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
36,9.877618300120035,1.960106611251831,44.860103607177734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
