iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,62.33586473464966,8.4218111038208,83.97428894042969,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
1,44.355443722407024,7.407047748565674,73.87989044189453,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
2,32.18878478447596,6.682453155517578,66.70748138427734,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
3,23.706660703818002,6.043298244476318,60.296966552734375,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
4,17.786410133838654,5.5294904708862305,55.13826370239258,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
5,13.671352041959763,5.087879657745361,50.707763671875,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
6,10.565431506236393,4.7071332931518555,46.90177536010742,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
7,8.474644809762637,4.40901517868042,43.916690826416016,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
8,6.866293769876163,4.140375137329102,41.26856231689453,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
9,5.617764931917191,3.9105563163757324,38.94417190551758,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
10,4.6014090670148535,3.666595220565796,36.50371170043945,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
11,3.8038750207424163,3.457174062728882,34.38225173950195,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
12,3.146942318280538,3.286545991897583,32.6659049987793,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
13,2.6758618587752183,3.103429079055786,30.837291717529297,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
14,2.2842090846101444,2.955549478530884,29.349374771118164,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
15,1.9471481654047966,2.7954373359680176,27.77058982849121,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
16,1.6492044951890905,2.6612634658813477,26.417695999145508,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
17,1.4241874833249797,2.5325231552124023,25.086170196533203,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
18,1.231118960964183,2.4244604110717773,23.96453094482422,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
19,1.101906123602142,2.3348491191864014,23.087444305419922,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
20,0.9675611141820749,2.25270676612854,22.252674102783203,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
21,0.8987479437453051,2.186403751373291,21.608854293823242,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
22,0.8024687762185931,2.103754758834839,20.78974151611328,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
23,0.7280002093873919,2.035921096801758,20.113393783569336,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
24,0.6557400571554899,1.9544026851654053,19.29538345336914,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
25,0.5855895733910923,1.883453607559204,18.544788360595703,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
26,0.5181237673386931,1.8220986127853394,17.92857551574707,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
27,0.48358956159402927,1.7520673274993896,17.215330123901367,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
28,0.4473708047904074,1.695253610610962,16.640888214111328,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
29,0.41096874106054504,1.6267762184143066,15.965106010437012,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
30,0.36882990144814054,1.5725593566894531,15.422480583190918,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
31,0.3303902176643411,1.5206197500228882,14.92021656036377,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
32,0.3186255094315857,1.480151891708374,14.524380683898926,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
33,0.2905275436071679,1.437013864517212,14.10546588897705,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
34,0.2733257679765423,1.3734968900680542,13.459071159362793,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
35,0.2520284899448355,1.344856858253479,13.174903869628906,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
36,0.2528075458047291,1.3087705373764038,12.808433532714844,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
37,0.22464483839149277,1.2608298063278198,12.330354690551758,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
38,0.20657572876662017,1.2167201042175293,11.88936710357666,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
39,0.1933244983231028,1.169784665107727,11.419855117797852,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
40,0.1850737804081291,1.1385362148284912,11.120955467224121,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
41,0.17683717918892702,1.093286156654358,10.658729553222656,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
42,0.1680093672995766,1.065083384513855,10.373733520507812,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
43,0.16046374518424272,1.0250083208084106,9.981939315795898,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
44,0.14629886977995435,0.982043981552124,9.557039260864258,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
45,0.15814275935913125,0.9619222283363342,9.348883628845215,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
46,0.16425826125157375,0.9461830854415894,9.196466445922852,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
47,0.15066943733332058,0.9201138615608215,8.937326431274414,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
48,0.14210765628299366,0.896406888961792,8.704636573791504,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
49,0.13320070868668457,0.8686938881874084,8.418584823608398,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
50,0.16027853754969934,0.8475150465965271,8.209611892700195,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
51,0.1466302015942832,0.832366406917572,8.054398536682129,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
52,0.14121349283183615,0.8049685955047607,7.786299228668213,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
53,0.13222548710337528,0.7683945894241333,7.4185638427734375,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
54,0.12814336557872594,0.7560339570045471,7.2919087409973145,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
55,0.1407619692850858,0.7271519899368286,6.991652011871338,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
56,0.14330884845151257,0.7125710844993591,6.840554237365723,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
57,0.13641563657981653,0.7124236226081848,6.84250020980835,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
58,0.14485078487079592,0.6781933903694153,6.5008344650268555,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
59,0.14504372640047222,0.6704075336456299,6.417679786682129,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
60,0.13430046449570607,0.6530202031135559,6.248495578765869,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
61,0.15521651282751311,0.6336934566497803,6.047182559967041,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
62,0.1474912831109638,0.6135827898979187,5.849590301513672,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
63,0.13576396334761132,0.5983156561851501,5.693648338317871,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
64,0.128846341422759,0.5920864939689636,5.61998176574707,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
65,0.11552016589169702,0.5820350050926208,5.518218040466309,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
66,0.13161515922596057,0.5749286413192749,5.448852062225342,3,150,5,500,10,0.1,0,10,False,0.01,,5,300,2
