iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,76.69387463887533,8.763141632080078,87.05325317382812,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
1,61.064384873708086,7.625219821929932,75.63741302490234,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
2,48.814329630533855,6.678140640258789,66.19154357910156,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
3,39.17117642084757,5.843155384063721,57.8690185546875,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
4,32.0922918287913,5.206277847290039,51.5305290222168,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
5,26.368110672632852,4.645918846130371,45.97842788696289,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
6,21.799693307876588,4.17585563659668,41.30415344238281,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
7,18.318394552866618,3.7737770080566406,37.31211853027344,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
8,15.365926693280539,3.3951447010040283,33.57889938354492,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
9,13.046137507756551,3.0591399669647217,30.25311851501465,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
10,11.147371484438578,2.7944188117980957,27.63091278076172,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
11,9.650550084114075,2.550713062286377,25.244537353515625,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
12,8.277171814441681,2.3175418376922607,22.967269897460938,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
13,7.326619237263998,2.127465009689331,21.114927291870117,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
14,6.372368982632955,1.9499180316925049,19.391342163085938,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
15,5.5622421940167746,1.7902549505233765,17.83088493347168,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
16,4.980707314809163,1.67027747631073,16.654783248901367,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
17,4.375084963639577,1.5417035818099976,15.402571678161621,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
18,3.9315599250793456,1.4260070323944092,14.264163970947266,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
19,3.5657831088701886,1.3210525512695312,13.239530563354492,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
20,3.222726334929466,1.2380765676498413,12.436397552490234,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
21,2.982052069505056,1.1646350622177124,11.719270706176758,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
22,2.743055062691371,1.090382695198059,11.003360748291016,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
23,2.496596010128657,1.0150341987609863,10.276308059692383,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
24,2.3132232455412547,0.953796923160553,9.679734230041504,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
25,2.1853792615731558,0.9054406881332397,9.225723266601562,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
26,2.0285634829600654,0.8472425937652588,8.657708168029785,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
27,1.8663552824656169,0.7915197610855103,8.123147964477539,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
28,1.7468500047922135,0.7394192218780518,7.627573490142822,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
29,1.631010949810346,0.6930475831031799,7.185420989990234,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
30,1.5824111806352934,0.6603012084960938,6.875173568725586,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
31,1.4943835926055908,0.6307011842727661,6.5893707275390625,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
32,1.4193993309140205,0.6007910966873169,6.312870025634766,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
33,1.3626676000654698,0.5783275961875916,6.097409725189209,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
34,1.2963176078101,0.5586670637130737,5.914555072784424,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
35,1.2324508101244767,0.5331416726112366,5.672731399536133,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
36,1.1822531779607137,0.5149528980255127,5.50503396987915,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
37,1.1274884197115898,0.4839724898338318,5.207971096038818,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
38,1.0674328389763832,0.461978554725647,5.001603126525879,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
39,1.0430604297916095,0.4381088316440582,4.781684875488281,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
40,1.002551211019357,0.4198555648326874,4.616179466247559,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
41,0.9871175434192022,0.40492239594459534,4.473812580108643,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
42,0.9598896433909734,0.39594241976737976,4.382760047912598,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
43,0.9264283801118532,0.3840530812740326,4.2570624351501465,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
44,0.920413050353527,0.36851492524147034,4.120777130126953,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
45,0.8946569253504276,0.358170747756958,4.025128364562988,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
46,0.879105144093434,0.349669873714447,3.9412801265716553,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
47,0.8715065897504488,0.33655691146850586,3.8126511573791504,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
48,0.8347765151659647,0.31778910756111145,3.6436500549316406,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
49,0.8298808704813322,0.31222859025001526,3.5931966304779053,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
50,0.8095371473332246,0.30399513244628906,3.5065529346466064,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
51,0.7853518090148767,0.2916364073753357,3.392608165740967,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
52,0.8088668533662955,0.2936795949935913,3.4052815437316895,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
53,0.7881480455895264,0.2841593027114868,3.3247532844543457,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
54,0.7399420996507009,0.2708660364151001,3.1980035305023193,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
55,0.7638458053767682,0.2719397246837616,3.2040529251098633,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
56,0.7482149447004001,0.26597845554351807,3.152122974395752,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
57,0.7626922069986661,0.26613718271255493,3.1563820838928223,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
58,0.7306849187115828,0.25501054525375366,3.056879758834839,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
59,0.7375957302749157,0.2565028667449951,3.0696663856506348,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
60,0.7094707597792148,0.24787531793117523,2.989546060562134,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
61,0.724640974154075,0.2481125444173813,2.984215259552002,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
62,0.7326861507197221,0.24862827360630035,2.99100923538208,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
63,0.7173448393742243,0.24525746703147888,2.959099769592285,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
64,0.718806134959062,0.24414485692977905,2.9605798721313477,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
65,0.6936336572964986,0.23697896301746368,2.8956894874572754,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
66,0.7107171606024106,0.2391749918460846,2.912372350692749,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
67,0.706292280703783,0.2343078851699829,2.8759238719940186,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
68,0.691213452666998,0.23009555041790009,2.843459367752075,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
69,0.6706869295239448,0.22227074205875397,2.7677135467529297,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
70,0.6666461877028147,0.2217709720134735,2.7658965587615967,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
71,0.6947504529356956,0.22337782382965088,2.7790048122406006,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
72,0.6865233910580476,0.2269841581583023,2.826425552368164,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
73,0.6884365299344063,0.22475893795490265,2.8075459003448486,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
74,0.6961043078203996,0.2215239554643631,2.7750866413116455,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
75,0.7227032168209553,0.2263980656862259,2.8251898288726807,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
76,0.696985106964906,0.21760720014572144,2.745164394378662,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
77,0.6865829230844974,0.2160693109035492,2.7265803813934326,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
78,0.6638882511854172,0.21392759680747986,2.710500478744507,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
79,0.666413028538227,0.21346548199653625,2.704468250274658,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
80,0.6767804602781932,0.2108168601989746,2.6778697967529297,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
81,0.6695502071579298,0.20805616676807404,2.649860382080078,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
82,0.6877498347808917,0.21289122104644775,2.6936850547790527,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
83,0.6719190022846063,0.2107461392879486,2.672562837600708,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
84,0.675871352031827,0.20825663208961487,2.648956537246704,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
85,0.6705544529358546,0.20534345507621765,2.62058162689209,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
86,0.6778502595176299,0.20779705047607422,2.637603521347046,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
87,0.672579727768898,0.20866385102272034,2.6467766761779785,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
88,0.6639122633139293,0.20371487736701965,2.603748321533203,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
89,0.6593280547608932,0.2044970542192459,2.6128880977630615,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
90,0.6932510130604108,0.2101334184408188,2.6585214138031006,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
91,0.6938465653608242,0.20590366423130035,2.6199569702148438,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
92,0.6846007197101911,0.20155750215053558,2.5871047973632812,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
93,0.6634343146284422,0.19655290246009827,2.543154001235962,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
94,0.6600453652689854,0.2007720172405243,2.585925579071045,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
95,0.6432161792119344,0.2015824317932129,2.592478036880493,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
96,0.6701306503017743,0.20332886278629303,2.605679988861084,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
97,0.6807180457810561,0.20258140563964844,2.6029202938079834,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
98,0.6528391935427984,0.1955435872077942,2.5399789810180664,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
99,0.6438726554562648,0.1927931010723114,2.518934965133667,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
100,0.6468106449395418,0.1930721402168274,2.5251846313476562,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
101,0.6642814725140731,0.19298118352890015,2.51971435546875,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
102,0.6555921687434118,0.19217024743556976,2.504723310470581,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
103,0.6607150054474672,0.19539012014865875,2.535998821258545,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
104,0.664166538019975,0.19421634078025818,2.52134370803833,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
105,0.6372680221746365,0.18547385931015015,2.439865827560425,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
106,0.6234393938879172,0.18186381459236145,2.4098684787750244,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
107,0.622152484729886,0.18299148976802826,2.41693377494812,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
108,0.633420318638285,0.18520690500736237,2.4342992305755615,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
109,0.6428365785256028,0.18888656795024872,2.4614434242248535,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
110,0.6328394453103343,0.1864408701658249,2.4423227310180664,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
111,0.6235184069226185,0.1859230101108551,2.439021348953247,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
112,0.6349250733231505,0.18708963692188263,2.4473495483398438,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
113,0.6358616007864475,0.18659928441047668,2.4404830932617188,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
114,0.6156764371444782,0.17998535931110382,2.3818821907043457,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
115,0.6246567698319753,0.1803169548511505,2.386568546295166,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
116,0.6318740329394738,0.18246625363826752,2.406738042831421,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
117,0.6204938647150994,0.18133310973644257,2.3919224739074707,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
118,0.6236975976079703,0.17974162101745605,2.3818089962005615,3,150,10,500,10,0.1,0,10,False,0.01,,5,300,2
