iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,94.68720685323079,8.862605094909668,113.01375579833984,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
1,77.70304065068562,7.802737712860107,102.36597442626953,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
2,64.89058232625325,6.941540718078613,93.74298095703125,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
3,54.75662537892659,6.201817512512207,86.42671966552734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
4,46.57241105715434,5.566283702850342,80.08343505859375,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
5,40.42712292989095,5.046562194824219,74.9495620727539,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
6,35.33074660301209,4.611020088195801,70.60884857177734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
7,31.288523193995157,4.257818698883057,67.14373779296875,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
8,28.0431969165802,3.9226107597351074,63.84101867675781,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
9,25.513238153457642,3.651876211166382,61.16228485107422,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
10,23.273219029108684,3.3818376064300537,58.49138259887695,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
11,21.552321672439575,3.1916615962982178,56.616432189941406,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
12,19.9043169371287,2.9960036277770996,54.71241760253906,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
13,18.60418335278829,2.84602427482605,53.266597747802734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
14,17.584420353571574,2.745882749557495,52.289154052734375,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
15,16.647319881121316,2.6157262325286865,51.07317352294922,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
16,15.84929305235545,2.506582260131836,50.002105712890625,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
17,15.178284366925558,2.433730363845825,49.34012985229492,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
18,14.52940379858017,2.379671335220337,48.79091262817383,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
19,13.92109137694041,2.3128137588500977,48.142024993896484,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
20,13.464493292967479,2.2392921447753906,47.439693450927734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
21,13.01494476000468,2.1888177394866943,46.970157623291016,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
22,12.604568665822347,2.1581873893737793,46.695743560791016,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
23,12.255927852789561,2.1498782634735107,46.612876892089844,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
24,11.950273543198904,2.0992817878723145,46.14359664916992,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
25,11.653144326210022,2.069209575653076,45.85457992553711,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
26,11.40863531033198,2.062490940093994,45.76328659057617,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
27,11.144007211526235,2.02817702293396,45.44699478149414,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
28,10.901482502619425,2.023852586746216,45.43666076660156,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
29,10.731566325028737,1.9854942560195923,45.042198181152344,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
30,10.552741401195526,1.9719301462173462,44.923484802246094,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
31,10.398009834289551,1.959714651107788,44.82861328125,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
32,10.267047311464946,1.9474581480026245,44.71485137939453,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
33,10.160885978539785,1.9206680059432983,44.48181915283203,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
34,10.020604081948598,1.9234377145767212,44.53659439086914,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
35,9.926617410182953,1.932831883430481,44.595115661621094,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
36,9.853540771802267,1.9433627128601074,44.68269348144531,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
37,9.760281442403793,1.9020732641220093,44.29813766479492,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
38,9.650037690798442,1.8973606824874878,44.26343536376953,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
39,9.587697659730912,1.90310800075531,44.29133987426758,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
40,9.512367438872655,1.9225457906723022,44.47219467163086,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
41,9.422083405256272,1.9071104526519775,44.32989501953125,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
42,9.391061547994614,1.9365525245666504,44.64543914794922,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
43,9.375765473842621,1.9242115020751953,44.511688232421875,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
44,9.263866121371587,1.9006801843643188,44.28386306762695,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
