iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,77.64292943954467,8.773330688476562,89.35314178466797,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
1,62.03853173891703,7.644826889038086,78.0428237915039,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
2,49.78431385040283,6.707943439483643,68.71031188964844,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
3,40.13202640851339,5.890979290008545,60.56319046020508,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
4,32.99720554828644,5.249475002288818,54.18278121948242,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
5,27.277955905596414,4.702059268951416,48.76512145996094,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
6,22.716156487464904,4.231485366821289,44.092247009277344,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
7,19.26569494088491,3.8367867469787598,40.15524673461914,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
8,16.293529987335205,3.459404468536377,36.4398307800293,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
9,13.996688287258149,3.138108491897583,33.26518630981445,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
10,12.102894880771636,2.866933584213257,30.57846450805664,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
11,10.581959036986033,2.6195106506347656,28.158336639404297,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
12,9.200605098406474,2.387097120285034,25.88314437866211,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
13,8.238390673001607,2.1982581615448,24.050769805908203,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
14,7.269815552632014,2.028294086456299,22.402240753173828,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
15,6.4429942786693575,1.8634597063064575,20.795263290405273,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
16,5.85606804728508,1.7434064149856567,19.618127822875977,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
17,5.248210330406825,1.6139612197875977,18.356487274169922,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
18,4.803727442423503,1.5014628171920776,17.248266220092773,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
19,4.4118344298998515,1.4011077880859375,16.270050048828125,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
20,4.077994227806727,1.3175214529037476,15.4569091796875,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
21,3.826087015469869,1.2557194232940674,14.86014175415039,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
22,3.5873664343357086,1.1781435012817383,14.116454124450684,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
23,3.341814638376236,1.1059662103652954,13.419083595275879,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
24,3.1559519040584565,1.0521794557571411,12.888574600219727,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
25,3.0060996131102242,1.013741374015808,12.53052806854248,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
26,2.855550244649251,0.9655725359916687,12.06727409362793,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
27,2.6977142427364984,0.9067824482917786,11.501564979553223,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
28,2.5520952852567036,0.858493983745575,11.0382719039917,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
29,2.4469271777073542,0.8134810924530029,10.602876663208008,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
30,2.393804417848587,0.7910738587379456,10.39889144897461,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
31,2.3100537133216856,0.762055516242981,10.133859634399414,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
32,2.232389726638794,0.73963463306427,9.939997673034668,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
33,2.1647689811388653,0.7171849012374878,9.72379207611084,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
34,2.0955912137031554,0.6971246004104614,9.529401779174805,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
35,2.0259858739376067,0.6680505275726318,9.248703002929688,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
36,1.9797244062026342,0.6490681171417236,9.073524475097656,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
37,1.919460764924685,0.615119457244873,8.740944862365723,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
38,1.8653733944892883,0.5942776799201965,8.552306175231934,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
39,1.8385468161106109,0.5711199045181274,8.335253715515137,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
40,1.7846216344833374,0.5600979924201965,8.245298385620117,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
41,1.7718748857577642,0.5414503812789917,8.067031860351562,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
42,1.745862121184667,0.5308008193969727,7.967276573181152,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
43,1.7099332161744436,0.5208838582038879,7.867979526519775,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
44,1.6885127510627111,0.5106567740440369,7.780799388885498,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
45,1.6537161274751027,0.4997141659259796,7.674522399902344,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
46,1.6345722815394401,0.4950948655605316,7.6305999755859375,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
47,1.621081433991591,0.4841187596321106,7.510441303253174,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
48,1.5805107369025548,0.4694054126739502,7.375453472137451,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
49,1.5555579667290051,0.4592492878437042,7.278093338012695,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
50,1.531048830449581,0.4522426426410675,7.206369876861572,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
51,1.5153039689858754,0.4366406500339508,7.057530879974365,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
52,1.533020734290282,0.4401281774044037,7.079836368560791,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
53,1.508526079307,0.43153977394104004,7.002773761749268,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
54,1.4622030325730642,0.41861534118652344,6.885844707489014,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
55,1.48440217902263,0.41908782720565796,6.8801140785217285,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
56,1.4724312256773313,0.41233348846435547,6.814948081970215,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
57,1.4768407808740933,0.41278043389320374,6.816092491149902,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
58,1.4501024626692136,0.4031807482242584,6.727887153625488,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
59,1.450628036359946,0.4066013693809509,6.764894962310791,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
60,1.4223362125953039,0.40173858404159546,6.71354341506958,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
61,1.435243194202582,0.40357449650764465,6.729880332946777,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
62,1.4512387136121592,0.40472161769866943,6.744167327880859,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
63,1.443801027983427,0.4028033912181854,6.724335193634033,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
64,1.45376169582208,0.4049474895000458,6.755671977996826,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
65,1.4283984870711963,0.4023210108280182,6.74636173248291,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
66,1.44086391116182,0.4031331539154053,6.7438249588012695,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
67,1.4340006486078103,0.39946097135543823,6.723938941955566,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
68,1.4187555209795635,0.3886497914791107,6.632712364196777,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
69,1.390884412030379,0.38375037908554077,6.579258441925049,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
70,1.3820110572874547,0.38227540254592896,6.566717147827148,3,150,10,500,10,1.5,0,10,False,0.01,,5,300,2
