iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,85.56841707229614,8.305607795715332,107.65007781982422,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
1,64.54305951754252,7.435749530792236,99.01826477050781,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
2,49.48077582995097,6.763779163360596,92.3331527709961,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
3,39.39946531136831,6.227774620056152,87.07035064697266,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
4,31.847960069974263,5.831634044647217,83.18659210205078,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
5,26.733918374379474,5.493995666503906,79.80294799804688,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
6,22.641204133033753,5.130038261413574,76.22129821777344,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
7,19.284680455525717,4.926551818847656,74.21315002441406,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
8,16.850837468306224,4.756547451019287,72.52555847167969,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
9,14.81373562614123,4.606330394744873,71.05609893798828,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
10,13.183141800959906,4.465151309967041,69.75638580322266,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
11,11.934599955479303,4.357804298400879,68.70460510253906,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
12,10.877376286685466,4.29828405380249,68.16580963134766,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
13,9.929519406557084,4.209464073181152,67.29064178466797,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
14,9.00156643152237,4.138637542724609,66.5985336303711,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
15,8.302197012007236,4.086489677429199,66.15632629394531,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
16,7.648954309473435,4.026782035827637,65.60352325439453,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
17,7.137634414384762,3.9263694286346436,64.57870483398438,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
18,6.621914896766345,3.87664794921875,64.1175308227539,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
19,6.19207184376195,3.8283724784851074,63.66862869262695,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
20,5.835880752876401,3.824582099914551,63.69245529174805,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
21,5.535919812197487,3.79126238822937,63.446434020996094,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
22,5.240889322136839,3.779613494873047,63.316917419433594,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
23,4.944634827574094,3.7669670581817627,63.2269287109375,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
24,4.679658861582478,3.752622127532959,63.119930267333984,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
25,4.4878717803955075,3.7733025550842285,63.372623443603516,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
26,4.320581990132729,3.727912187576294,62.91596984863281,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
27,4.15944993066291,3.70650315284729,62.74715805053711,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
28,4.007126713047425,3.697263240814209,62.686363220214844,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
29,3.8686913027366003,3.662370204925537,62.387451171875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
30,3.7022402104735375,3.632828950881958,62.14409637451172,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
31,3.601230809936921,3.6449670791625977,62.27838134765625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
32,3.425503636598587,3.679351568222046,62.649818420410156,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
33,3.3518351174394287,3.6856071949005127,62.73459243774414,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
34,3.2337839677308997,3.668212652206421,62.52154541015625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
35,3.1254432574907938,3.6632776260375977,62.47917938232422,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
36,3.0452084710573155,3.6131539344787598,62.018978118896484,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
37,2.9997959549476705,3.623379707336426,62.093894958496094,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
38,2.9375583255663513,3.608170986175537,62.0055046081543,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
39,2.8848658775041502,3.602644443511963,61.95158386230469,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
40,2.816236097514629,3.6357600688934326,62.33859634399414,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
41,2.7383794065440696,3.6144275665283203,62.095664978027344,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
42,2.724936361139019,3.6113152503967285,62.086036682128906,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
43,2.6843911758065224,3.62632417678833,62.2474479675293,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
44,2.6442386560266216,3.5942187309265137,61.949127197265625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
45,2.573136760890484,3.6117961406707764,62.149925231933594,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
46,2.5296680365999538,3.6335291862487793,62.402645111083984,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
47,2.471626995553573,3.676764726638794,62.84737777709961,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
48,2.420922546039025,3.6877734661102295,62.94880294799805,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
49,2.365623871261875,3.6733696460723877,62.81436538696289,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
50,2.346067836334308,3.6904847621917725,62.986114501953125,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
51,2.3639991456766922,3.648421287536621,62.56024169921875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
52,2.353954392274221,3.6309778690338135,62.37123107910156,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
53,2.39415248401463,3.6573243141174316,62.657833099365234,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
54,2.3764301484823225,3.670466899871826,62.81545639038086,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
55,2.2938914619137845,3.6541855335235596,62.647945404052734,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
56,2.293952881451696,3.6239242553710938,62.340606689453125,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
57,2.2683347404872376,3.6265244483947754,62.39976119995117,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
58,2.2505652521612745,3.599947690963745,62.13959884643555,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
59,2.220187461202343,3.5712196826934814,61.83969497680664,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
60,2.179794373096277,3.6105098724365234,62.18254852294922,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
61,2.150092276092619,3.5988192558288574,62.053958892822266,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
62,2.1286911338319383,3.600489616394043,62.15808868408203,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
63,2.1101344273984433,3.6121714115142822,62.226165771484375,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
64,2.0872613077859086,3.6122336387634277,62.229251861572266,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
65,2.0616083292166394,3.585791826248169,61.96446228027344,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
66,2.0597780484954518,3.520937919616699,61.31352996826172,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
67,2.030906631325682,3.5301103591918945,61.40618133544922,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
68,2.001931132103006,3.527228355407715,61.37452697753906,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
69,2.0144004839037857,3.5069797039031982,61.16720199584961,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
70,2.0079444371536375,3.495435953140259,61.0543327331543,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
71,1.968057317531978,3.4897518157958984,61.00236511230469,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
72,1.9508496044203638,3.4747018814086914,60.859886169433594,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
73,1.953245751572152,3.4844651222229004,60.949127197265625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
74,1.9012636702383559,3.5197486877441406,61.318756103515625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
75,1.9428063777213296,3.513129949569702,61.250709533691406,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
76,1.9547279199709495,3.516113758087158,61.23687744140625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
77,1.949920718645056,3.5187675952911377,61.27103042602539,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
78,1.9192990117520095,3.5409433841705322,61.51991653442383,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
79,1.8738491335511207,3.5556893348693848,61.68403625488281,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
80,1.9027186329911152,3.525430917739868,61.35713577270508,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
81,1.9033214015513658,3.537565231323242,61.51681137084961,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
82,1.8760970953976115,3.5037178993225098,61.192474365234375,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
83,1.8780445466935634,3.530839204788208,61.46458435058594,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
84,1.8928862366825343,3.5570292472839355,61.7541618347168,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
85,1.9100642311076323,3.5596725940704346,61.82026672363281,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
86,1.896633167391022,3.5404672622680664,61.62779998779297,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
87,1.8854045576850573,3.5464465618133545,61.65879821777344,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
88,1.8822535841912031,3.565425395965576,61.8875617980957,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
89,1.892634166503946,3.5455844402313232,61.71255874633789,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
