iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,59.87582909901937,6.180888652801514,61.94929122924805,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
1,32.42975350697835,3.4629762172698975,34.75543212890625,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
2,18.661111780802408,2.043644666671753,20.528043746948242,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
3,11.664984839757283,1.2993870973587036,13.098544120788574,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
4,7.4995392243067425,0.8560680150985718,8.591550827026367,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
5,5.88274550596873,0.6668390035629272,6.716079235076904,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
6,4.142716694672902,0.46976712346076965,4.727099895477295,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
7,3.1320541059970854,0.3509850800037384,3.5582687854766846,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
8,2.7190966774026553,0.296497642993927,3.043156147003174,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
9,2.368311247130235,0.25917091965675354,2.6540889739990234,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
10,2.064545558989048,0.22203329205513,2.2616424560546875,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
11,1.7885787836213907,0.1940481811761856,1.9561340808868408,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
12,1.8418262885386745,0.19564124941825867,1.9545537233352661,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
13,1.5267397539193432,0.16500045359134674,1.6540277004241943,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
14,1.5900029638782143,0.17629455029964447,1.748141884803772,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
15,1.337808297170947,0.15235888957977295,1.5079736709594727,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
16,1.4646386375899116,0.15904103219509125,1.5642415285110474,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
17,1.9296044649432103,0.20119598507881165,1.9996631145477295,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
18,1.8595270383916795,0.19342726469039917,1.936268925666809,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
19,1.7499790034194787,0.18535369634628296,1.8575600385665894,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
20,1.7499265269810955,0.19077511131763458,1.9149785041809082,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
21,1.6494184757582844,0.1790471374988556,1.7881947755813599,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
22,1.6504060750516751,0.18058142066001892,1.809546709060669,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
23,1.5911788708157837,0.1708189845085144,1.7218528985977173,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
24,1.5232129615855714,0.1644381433725357,1.6568852663040161,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
25,1.7334179216685395,0.18938997387886047,1.8890916109085083,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
26,2.096681986792634,0.23242007195949554,2.3466410636901855,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
27,1.7962381286670763,0.19935721158981323,2.032914400100708,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
28,1.8155512619018555,0.19916538894176483,2.0284159183502197,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
29,2.0867549884691834,0.22273384034633636,2.265089988708496,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
30,1.7975700894681117,0.18956685066223145,1.9232454299926758,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
