iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,60.11194557189941,6.186781406402588,62.0082893371582,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
1,34.16098154703776,3.6266276836395264,36.4633674621582,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
2,19.339756711324057,2.107097625732422,21.201231002807617,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
3,11.78898789246877,1.3120529651641846,13.177067756652832,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
4,7.338156960805257,0.822851300239563,8.290274620056152,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
5,5.1167985304196675,0.5723412036895752,5.778769493103027,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
6,3.703674348592758,0.410041868686676,4.132682800292969,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
7,3.0901123638947805,0.34226900339126587,3.439091444015503,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
8,2.7548737360040345,0.3060491383075714,3.066293954849243,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
9,2.0023863612115385,0.22256699204444885,2.2410902976989746,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
10,2.200927044078708,0.23634596168994904,2.360445499420166,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
11,1.8912333021809657,0.2077491730451584,2.106098175048828,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
12,2.012405905177196,0.21547377109527588,2.2070417404174805,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
13,2.0601585287973285,0.2210669219493866,2.2350404262542725,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
14,1.7082673765035967,0.1816876083612442,1.8227108716964722,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
15,1.480317143133531,0.1581251323223114,1.6058802604675293,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
16,1.4269360073345403,0.1530589610338211,1.5479563474655151,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
17,1.3608217150283357,0.1472070962190628,1.4947575330734253,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
18,1.6951625519556304,0.1812257319688797,1.8295682668685913,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
19,1.8100654698411625,0.19243040680885315,1.9322494268417358,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
20,1.495625552472969,0.15707415342330933,1.5733458995819092,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
21,1.638966253877928,0.17540818452835083,1.7667649984359741,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
22,1.603911327092598,0.17230293154716492,1.7544755935668945,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
23,1.3953548080039522,0.14817625284194946,1.5144989490509033,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
24,1.5614847115737696,0.16987097263336182,1.7272953987121582,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
25,1.5936439626601835,0.1730560064315796,1.7763513326644897,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
26,1.6372491916889946,0.17565689980983734,1.7735803127288818,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
27,1.4866566205210985,0.1586364507675171,1.6075356006622314,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
28,1.598638538531959,0.17499950528144836,1.8043122291564941,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
29,1.6951665282311539,0.1807742416858673,1.8430227041244507,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
30,1.5570696107732753,0.17084717750549316,1.710327386856079,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
31,1.5247748738030593,0.16199640929698944,1.6509032249450684,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
32,1.2515586741268634,0.1361832171678543,1.369034767150879,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
33,1.5231170055021843,0.1617460548877716,1.6061357259750366,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
34,1.5369408554894228,0.1701643317937851,1.6798863410949707,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
35,1.4533191049533585,0.16263709962368011,1.6399848461151123,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
36,1.4160082680856187,0.15895602107048035,1.6092493534088135,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
37,1.4711439129461845,0.16714432835578918,1.6777945756912231,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
38,1.4895792781375348,0.1678437888622284,1.6800050735473633,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
39,1.6710619358283778,0.18524056673049927,1.8389378786087036,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
40,1.3993748342990875,0.15619036555290222,1.5729799270629883,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
41,1.3373971781196694,0.14319270849227905,1.440484642982483,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
42,1.2799606537694732,0.13454164564609528,1.3482692241668701,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
43,1.4098505205474794,0.14636480808258057,1.4646575450897217,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
44,1.5854359655765196,0.16573922336101532,1.6546121835708618,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
45,1.676349730603397,0.17560720443725586,1.7695919275283813,3,150,100,500,10,0.1,0,10,False,0.01,,5,300,2
