iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,84.34682479858398,6.110663890838623,86.32776641845703,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
1,56.22141103108724,3.3959524631500244,59.14037322998047,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
2,42.212102750142414,2.0195744037628174,45.31707000732422,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
3,34.463047358194984,1.2461625337600708,37.55810546875,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
4,29.806749025980633,0.7735998034477234,32.82455062866211,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
5,28.090658168792725,0.5999622941017151,31.089492797851562,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
6,26.727424443562825,0.46329426765441895,29.71943473815918,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
7,26.177296829223632,0.41484686732292175,29.176801681518555,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
8,26.21902706782023,0.4171336591243744,29.270151138305664,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
9,25.45878515879313,0.33870139718055725,28.461368560791016,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
10,25.04346928914388,0.31522923707962036,28.204200744628906,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
11,24.596433022816974,0.26919734477996826,27.75960922241211,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
12,24.482841478983563,0.26543164253234863,27.707605361938477,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
13,24.651535936991372,0.2809331715106964,27.856576919555664,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
14,24.63143945058187,0.2690320312976837,27.760862350463867,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
15,24.42883836746216,0.2501824200153351,27.564563751220703,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
16,24.100612812042236,0.2096344232559204,27.164037704467773,3,150,100,500,10,5.0,0,10,False,0.01,,5,300,2
