iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,94.38386388142904,8.831716537475586,112.7977523803711,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
1,77.65235645929972,7.782350540161133,102.28204345703125,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
2,64.61600669225056,6.9096479415893555,93.5816421508789,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
3,54.59193654378255,6.196316719055176,86.48304748535156,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
4,46.7542617670695,5.5828857421875,80.37055206298828,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
5,40.32308348655701,5.073378562927246,75.30126953125,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
6,35.29716465950012,4.668801307678223,71.27374267578125,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
7,31.330613994598387,4.267394542694092,67.28350067138672,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
8,28.154743626912435,3.9558985233306885,64.21531677246094,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
9,25.592869437535605,3.7127649784088135,61.85555648803711,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
10,23.3314790948232,3.474863052368164,59.535152435302734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
11,21.472245559692382,3.276416778564453,57.578372955322266,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
12,20.007604331970214,3.116748571395874,56.00928497314453,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
13,18.606695143381753,2.9727911949157715,54.62310791015625,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
14,17.527576456069948,2.8347971439361572,53.27165603637695,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
15,16.574447967211405,2.714350938796997,52.06806182861328,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
16,15.761709612210591,2.642244338989258,51.38688659667969,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
17,15.11633651415507,2.5412213802337646,50.39754867553711,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
18,14.482779795328776,2.4566404819488525,49.56879425048828,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
19,14.061012797355652,2.3917553424835205,48.89458465576172,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
20,13.488679277102152,2.3198904991149902,48.20859146118164,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
21,13.073520600795746,2.286745548248291,47.865478515625,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
22,12.76312242269516,2.2606160640716553,47.64360046386719,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
23,12.38894789616267,2.2309844493865967,47.36054992675781,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
24,11.989148468971253,2.1718080043792725,46.77320098876953,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
25,11.747315293947855,2.142688751220703,46.50236511230469,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
26,11.513753357728323,2.1306045055389404,46.3968391418457,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
27,11.240140699545542,2.0934417247772217,46.042789459228516,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
28,11.088904796441396,2.0896153450012207,45.97452163696289,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
29,10.84111291329066,2.049870729446411,45.605133056640625,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
30,10.64965250492096,2.007655382156372,45.233421325683594,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
31,10.496928056875864,1.9889346361160278,45.074188232421875,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
32,10.318836988608043,1.9797195196151733,45.011226654052734,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
33,10.204295522371927,1.9586379528045654,44.80197525024414,3,150,10,500,10,5.0,0,10,False,0.01,,5,300,2
