iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,86.10302637418111,8.454916000366211,109.16822814941406,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
1,64.5063576634725,7.545633316040039,100.11643981933594,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
2,49.97939696788788,6.912303924560547,93.83935546875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
3,39.17856024265289,6.314128398895264,87.97107696533203,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
4,31.689127480189004,5.8308796882629395,83.1130142211914,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
5,26.296860677401224,5.468477725982666,79.56486511230469,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
6,22.17111970504125,5.191014289855957,76.91345977783203,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
7,18.841562445759774,4.944950580596924,74.427001953125,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
8,16.447081323067348,4.771468639373779,72.72868347167969,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
9,14.394650326172512,4.610698223114014,71.0745620727539,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
10,12.793409727017085,4.546647071838379,70.51508331298828,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
11,11.439010979334514,4.413517475128174,69.2509994506836,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
12,10.274638106077909,4.317780494689941,68.25469970703125,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
13,9.321008028686046,4.235828876495361,67.4429931640625,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
14,8.493041695555052,4.1608076095581055,66.72984313964844,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
15,7.860317274530729,4.126942157745361,66.4540023803711,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
16,7.2161425486207005,4.0490241050720215,65.68280029296875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
17,6.773079762756825,3.9978647232055664,65.26092529296875,3,150,5,500,10,5.0,0,10,False,0.01,,5,300,2
