iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,62.253395589192706,6.308706283569336,64.30694580078125,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
1,34.4591896947225,3.5707714557647705,36.870426177978516,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
2,20.891468454996744,2.1721296310424805,22.826635360717773,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
3,13.556054023106894,1.3998498916625977,15.156790733337402,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
4,9.280833241144816,0.9414242506027222,10.568109512329102,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
5,6.460935861269633,0.6344946026802063,7.422426223754883,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
6,5.380628078778585,0.5038971304893494,6.097654342651367,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
7,4.334024705092112,0.38814228773117065,4.927383899688721,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
8,3.5269741237163545,0.2965109348297119,3.9996514320373535,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
9,3.2658793540795643,0.2601386308670044,3.6429269313812256,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
10,3.095248047510783,0.23689910769462585,3.406233787536621,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
11,3.11872465689977,0.24393689632415771,3.463763952255249,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
12,2.8347374773025513,0.21287445724010468,3.1640617847442627,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
13,2.964724167585373,0.2199763059616089,3.205491781234741,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
14,2.853803903659185,0.2153676599264145,3.1498897075653076,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
15,2.5732149811585745,0.18103021383285522,2.8050594329833984,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
16,2.7394749136765797,0.19094444811344147,2.9056832790374756,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
17,2.4809296909968057,0.16589485108852386,2.6637463569641113,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
18,2.140725021759669,0.1303606480360031,2.2972395420074463,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
19,1.9609933710098266,0.11272077262401581,2.127070665359497,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
20,1.9193916920820873,0.10851607471704483,2.0797150135040283,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
21,2.329047698577245,0.15344765782356262,2.5213983058929443,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
22,2.6443230843544008,0.1829872578382492,2.8376479148864746,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
23,2.7809868335723875,0.20427297055721283,3.0670886039733887,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
24,2.443185715675354,0.16771994531154633,2.7159104347229004,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
25,2.277721981604894,0.14936929941177368,2.5186893939971924,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
26,2.4026596355438232,0.1645672768354416,2.650359869003296,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
27,2.4324414857228596,0.16825665533542633,2.6912343502044678,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
28,2.2121423335870105,0.13907842338085175,2.3939807415008545,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
29,2.0964890106519065,0.12371513992547989,2.2353787422180176,3,150,100,500,10,1.0,0,10,False,0.01,,5,300,2
