iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.5945779432853062,0.4665464758872986,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
1,1.2329193999369938,0.5318509936332703,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
2,1.1355038285255432,0.5625000596046448,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
3,1.0511798188090324,0.5825320482254028,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
4,0.9681366433699926,0.6021634936332703,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
5,0.8962034210562706,0.6160858273506165,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
6,0.8323992490768433,0.6295071840286255,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
7,0.78404201567173,0.6378206014633179,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
8,0.7341807732979456,0.6456330418586731,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
9,0.6879018172621727,0.6521434783935547,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
10,0.6503567298253378,0.6602564454078674,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
11,0.6166694834828377,0.658954381942749,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
12,0.5733382080992063,0.6660658121109009,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
13,0.5329671800136566,0.6687700152397156,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
14,0.5037873002390066,0.670673131942749,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
15,0.4728606765468915,0.672476053237915,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
16,0.44586020335555077,0.675180196762085,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
17,0.41977817689379054,0.6770833730697632,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
18,0.39330529049038887,0.6766828298568726,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
19,0.3719882940252622,0.6778846979141235,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
20,0.34891794870297116,0.6801883578300476,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
21,0.3264238014817238,0.681490421295166,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
22,0.305453738818566,0.6821915507316589,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
23,0.2889642994850874,0.6806890964508057,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
24,0.2695925732453664,0.6820914149284363,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
25,0.2536652224759261,0.6846954822540283,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
26,0.23816733993589878,0.6855969429016113,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
27,0.22392291948199272,0.684895932674408,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
28,0.20969776436686516,0.6872996687889099,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
29,0.19640854559838772,0.6871995329856873,24,1,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,1,,30,10
