iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.3743231917421024,0.3189167380332947,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
1,0.6432079738782098,0.39775002002716064,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
2,0.4390482984405632,0.4010833501815796,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
3,0.2842866751404169,0.4162500500679016,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
4,0.21465521615270214,0.41962501406669617,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
5,0.15930565594074628,0.4217500388622284,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
6,0.10716842245892622,0.42237505316734314,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
7,0.06858242091160112,0.42616671323776245,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
8,0.0625755883132418,0.424541711807251,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
9,0.06712059611163568,0.424125075340271,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
10,0.029568760942008037,0.4281667172908783,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
11,0.021003403620852623,0.42866671085357666,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
12,0.020462708268799663,0.4282916486263275,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
13,0.01343152258777991,0.4283333718776703,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
14,0.010821584403553667,0.42912501096725464,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
15,0.0088099830027204,0.42904171347618103,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
16,0.007392631632683333,0.429208368062973,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
17,0.006456144277763087,0.4302084147930145,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
18,0.005429674752425247,0.4305833578109741,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
19,0.004842307915775261,0.43054163455963135,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
20,0.004223723231310335,0.43158334493637085,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
21,0.0038113889434801726,0.4310417175292969,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
22,0.003443286491043788,0.43150004744529724,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
23,0.003042067566032832,0.43133339285850525,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
24,0.011347658867938057,0.4286249876022339,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
25,0.014403498924366431,0.42762503027915955,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
26,0.003312116504578929,0.4308333396911621,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
27,0.0026009344898435907,0.4310416579246521,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
28,0.0022347309604811016,0.43137499690055847,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
29,0.0020018140676256735,0.4311250150203705,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,24,,30,10
