iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.3149652890861034,0.33370837569236755,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
1,0.6114947778793672,0.39520835876464844,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
2,0.39481073518982157,0.4075000286102295,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
3,0.2769489729738173,0.416416734457016,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
4,0.19602781786428145,0.4165416955947876,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
5,0.12943759564465532,0.42258334159851074,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
6,0.09481895725669649,0.42337507009506226,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
7,0.05829195260109069,0.4274166524410248,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
8,0.04423094437515829,0.429375022649765,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
9,0.047049769700000375,0.42691677808761597,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
10,0.040737165215735636,0.42708343267440796,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
11,0.020025835789662477,0.4297916889190674,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
12,0.01455457274763224,0.4307084083557129,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
13,0.011344592402262302,0.43037503957748413,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
14,0.00917331911235427,0.43091675639152527,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
15,0.007537164591970698,0.4305833578109741,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
16,0.006458978624626373,0.43129175901412964,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
17,0.005579193129960913,0.4309999942779541,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
18,0.004920150143637632,0.43154168128967285,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
19,0.004293102635225902,0.4323333501815796,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
20,0.0038422293121887683,0.43225008249282837,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
21,0.0035120059049707684,0.43300002813339233,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
22,0.003143618426596125,0.43145841360092163,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
23,0.002827394964697305,0.43245837092399597,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
24,0.0026250172729002466,0.43166670203208923,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
25,0.0024184707035601605,0.432125061750412,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
26,0.0022279232519698175,0.43262505531311035,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
27,0.002044362478045514,0.4319167137145996,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
28,0.0019162992599982924,0.43312501907348633,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
29,0.001785836016400329,0.4320834279060364,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,24,,30,10
